codigo_dane,municipio_productor,departamento,recurso_natural,nombre_del_proyecto,year,trimestre,unidad_medida,tipo_contraprestacion,valor_contraprestacion,cantidad_produccion
05308,Girardota,Antioquia,Oro,Productores,2018,Trimestre 4,Gramos,Regalia,28768828,7682
05308,Girardota,Antioquia,Oro,Productores,2017,Trimestre 4,Gramos,Regalia,33106174,8514
05308,Girardota,Antioquia,Oro,Productores,2018,Trimestre 4,Gramos,Regalia,32848566,8527
05308,Girardota,Antioquia,Oro,Productores,2017,Trimestre 4,Gramos,Regalia,43555216,9786
05308,Girardota,Antioquia,Oro,Productores,2018,Trimestre 4,Gramos,Regalia,8336157,2077
05308,Girardota,Antioquia,Oro,Productores,2019,Trimestre 4,Gramos,Regalia,937985650,178969
05308,Girardota,Antioquia,Oro,Productores,2020,Trimestre 4,Gramos,Regalia,2181817617,296141
05308,Girardota,Antioquia,Plata,Productores,2014,Trimestre 1,Gramos,Regalia,676,17
05308,Girardota,Antioquia,Plata,Productores,2018,Trimestre 1,Gramos,Regalia,37279,691
05308,Girardota,Antioquia,Plata,Productores,2019,Trimestre 1,Gramos,Regalia,29776,611
05308,Girardota,Antioquia,Plata,Productores,2019,Trimestre 1,Gramos,Regalia,32518,642
05308,Girardota,Antioquia,Plata,Productores,2013,Trimestre 1,Gramos,Regalia,1353,24
05308,Girardota,Antioquia,Plata,Productores,2018,Trimestre 1,Gramos,Regalia,16233,218
05308,Girardota,Antioquia,Plata,Productores,2020,Trimestre 1,Gramos,Regalia,1206029,19764
05308,Girardota,Antioquia,Plata,Productores,2012,Trimestre 2,Gramos,Regalia,9570,159
05308,Girardota,Antioquia,Plata,Productores,2012,Trimestre 2,Gramos,Regalia,871,15
05308,Girardota,Antioquia,Plata,Productores,2017,Trimestre 2,Gramos,Regalia,16432,311
05308,Girardota,Antioquia,Plata,Productores,2018,Trimestre 2,Gramos,Regalia,16215,349
05308,Girardota,Antioquia,Plata,Productores,2017,Trimestre 2,Gramos,Regalia,36911,734
05308,Girardota,Antioquia,Plata,Productores,2018,Trimestre 2,Gramos,Regalia,41039,791
05308,Girardota,Antioquia,Plata,Productores,2019,Trimestre 2,Gramos,Regalia,1133875,22934
05308,Girardota,Antioquia,Plata,Productores,2020,Trimestre 2,Gramos,Regalia,2689019,43868
05308,Girardota,Antioquia,Plata,Productores,2012,Trimestre 3,Gramos,Regalia,1518,29
05308,Girardota,Antioquia,Plata,Productores,2014,Trimestre 3,Gramos,Regalia,601,16
05308,Girardota,Antioquia,Plata,Productores,2017,Trimestre 3,Gramos,Regalia,68637,1348
05308,Girardota,Antioquia,Plata,Productores,2018,Trimestre 3,Gramos,Regalia,24621,507
05308,Girardota,Antioquia,Plata,Productores,2017,Trimestre 3,Gramos,Regalia,48778,956
05308,Girardota,Antioquia,Plata,Productores,2018,Trimestre 3,Gramos,Regalia,31515,666
05308,Girardota,Antioquia,Plata,Productores,2012,Trimestre 3,Gramos,Regalia,215,4
05308,Girardota,Antioquia,Plata,Productores,2013,Trimestre 3,Gramos,Regalia,974,23
05308,Girardota,Antioquia,Plata,Productores,2017,Trimestre 3,Gramos,Regalia,44846,876
05308,Girardota,Antioquia,Plata,Productores,2018,Trimestre 3,Gramos,Regalia,33774,751
05308,Girardota,Antioquia,Plata,Productores,2019,Trimestre 3,Gramos,Regalia,670050,12361
05308,Girardota,Antioquia,Plata,Productores,2020,Trimestre 3,Gramos,Regalia,2738803,34565
05308,Girardota,Antioquia,Plata,Productores,2017,Trimestre 4,Gramos,Regalia,165004,3141
05308,Girardota,Antioquia,Plata,Productores,2018,Trimestre 4,Gramos,Regalia,30362,675
05308,Girardota,Antioquia,Plata,Productores,2017,Trimestre 4,Gramos,Regalia,89417,1760
05308,Girardota,Antioquia,Plata,Productores,2018,Trimestre 4,Gramos,Regalia,86522,1848
05308,Girardota,Antioquia,Plata,Productores,2017,Trimestre 4,Gramos,Regalia,112048,1967
05308,Girardota,Antioquia,Plata,Productores,2018,Trimestre 4,Gramos,Regalia,9968,211
05308,Girardota,Antioquia,Plata,Productores,2019,Trimestre 4,Gramos,Regalia,1054173,16901
05308,Girardota,Antioquia,Plata,Productores,2020,Trimestre 4,Gramos,Regalia,2896711,30555
05310,Gomez Plata,Antioquia,Oro,Productores,2012,Trimestre 1,Gramos,Regalia,408438,124
05310,Gomez Plata,Antioquia,Oro,Productores,2013,Trimestre 1,Gramos,Regalia,11118205,3565
05310,Gomez Plata,Antioquia,Oro,Productores,2014,Trimestre 1,Gramos,Regalia,1464321,600
05310,Gomez Plata,Antioquia,Oro,Productores,2015,Trimestre 1,Gramos,Regalia,1198067,414
05310,Gomez Plata,Antioquia,Oro,Productores,2016,Trimestre 1,Gramos,Regalia,4376458,1223
05310,Gomez Plata,Antioquia,Oro,Productores,2017,Trimestre 1,Gramos,Regalia,1012899,284
05310,Gomez Plata,Antioquia,Oro,Productores,2019,Trimestre 1,Gramos,Regalia,146228,36
05310,Gomez Plata,Antioquia,Oro,Productores,2013,Trimestre 1,Gramos,Regalia,751666,247
05310,Gomez Plata,Antioquia,Oro,Productores,2014,Trimestre 1,Gramos,Regalia,726808,290
05310,Gomez Plata,Antioquia,Oro,Productores,2016,Trimestre 1,Gramos,Regalia,1327389,358
05310,Gomez Plata,Antioquia,Oro,Productores,2017,Trimestre 1,Gramos,Regalia,238831,66
05310,Gomez Plata,Antioquia,Oro,Productores,2019,Trimestre 1,Gramos,Regalia,12806028,3046
05310,Gomez Plata,Antioquia,Oro,Productores,2012,Trimestre 1,Gramos,Regalia,74919,23
05310,Gomez Plata,Antioquia,Oro,Productores,2013,Trimestre 1,Gramos,Regalia,5797161,1933
05310,Gomez Plata,Antioquia,Oro,Productores,2016,Trimestre 1,Gramos,Regalia,3361437,811
05310,Gomez Plata,Antioquia,Oro,Productores,2017,Trimestre 1,Gramos,Regalia,679722,186
05310,Gomez Plata,Antioquia,Oro,Productores,2019,Trimestre 1,Gramos,Regalia,5342666,1263
05310,Gomez Plata,Antioquia,Oro,Productores,2020,Trimestre 1,Gramos,Regalia,14813819,2825
05310,Gomez Plata,Antioquia,Oro,Productores,2013,Trimestre 2,Gramos,Regalia,7012100,2362
05310,Gomez Plata,Antioquia,Oro,Productores,2016,Trimestre 2,Gramos,Regalia,2851714,704
05310,Gomez Plata,Antioquia,Oro,Productores,2018,Trimestre 2,Gramos,Regalia,237076,61
05310,Gomez Plata,Antioquia,Oro,Productores,2013,Trimestre 2,Gramos,Regalia,17971947,6428
05310,Gomez Plata,Antioquia,Oro,Productores,2014,Trimestre 2,Gramos,Regalia,766374,296
05310,Gomez Plata,Antioquia,Oro,Productores,2016,Trimestre 2,Gramos,Regalia,1267129,331
05310,Gomez Plata,Antioquia,Oro,Productores,2017,Trimestre 2,Gramos,Regalia,530188,142
05310,Gomez Plata,Antioquia,Oro,Productores,2012,Trimestre 2,Gramos,Regalia,3834724,1310
05310,Gomez Plata,Antioquia,Oro,Productores,2013,Trimestre 2,Gramos,Regalia,672467,250
05310,Gomez Plata,Antioquia,Oro,Productores,2014,Trimestre 2,Gramos,Regalia,636586,251
05310,Gomez Plata,Antioquia,Oro,Productores,2015,Trimestre 2,Gramos,Regalia,7615132,2491
05310,Gomez Plata,Antioquia,Oro,Productores,2016,Trimestre 2,Gramos,Regalia,534934,138
05310,Gomez Plata,Antioquia,Oro,Productores,2017,Trimestre 2,Gramos,Regalia,141900,38
05310,Gomez Plata,Antioquia,Oro,Productores,2019,Trimestre 2,Gramos,Regalia,32866153,7813
05310,Gomez Plata,Antioquia,Oro,Productores,2020,Trimestre 2,Gramos,Regalia,8944575,1389
05310,Gomez Plata,Antioquia,Oro,Productores,2012,Trimestre 3,Gramos,Regalia,2220631,756
05310,Gomez Plata,Antioquia,Oro,Productores,2013,Trimestre 3,Gramos,Regalia,455540,173
05310,Gomez Plata,Antioquia,Oro,Productores,2014,Trimestre 3,Gramos,Regalia,801321,322
05310,Gomez Plata,Antioquia,Oro,Productores,2015,Trimestre 3,Gramos,Regalia,626688,202
05310,Gomez Plata,Antioquia,Oro,Productores,2012,Trimestre 3,Gramos,Regalia,3522714,1204
05310,Gomez Plata,Antioquia,Oro,Productores,2013,Trimestre 3,Gramos,Regalia,1506155,598
05310,Gomez Plata,Antioquia,Oro,Productores,2014,Trimestre 3,Gramos,Regalia,628658,251
05310,Gomez Plata,Antioquia,Oro,Productores,2015,Trimestre 3,Gramos,Regalia,2083054,664
05310,Gomez Plata,Antioquia,Oro,Productores,2016,Trimestre 3,Gramos,Regalia,1002009,246
05310,Gomez Plata,Antioquia,Oro,Productores,2012,Trimestre 3,Gramos,Regalia,8986410,2975
05310,Gomez Plata,Antioquia,Oro,Productores,2013,Trimestre 3,Gramos,Regalia,691281,262
05310,Gomez Plata,Antioquia,Oro,Productores,2014,Trimestre 3,Gramos,Regalia,1002373,396
05310,Gomez Plata,Antioquia,Oro,Productores,2015,Trimestre 3,Gramos,Regalia,2001961,578
05310,Gomez Plata,Antioquia,Oro,Productores,2016,Trimestre 3,Gramos,Regalia,396117,97
05310,Gomez Plata,Antioquia,Oro,Productores,2019,Trimestre 3,Gramos,Regalia,12708792,2567
05310,Gomez Plata,Antioquia,Oro,Productores,2020,Trimestre 3,Gramos,Regalia,200720157,29126
05310,Gomez Plata,Antioquia,Oro,Productores,2012,Trimestre 4,Gramos,Regalia,8796393,2718
05310,Gomez Plata,Antioquia,Oro,Productores,2013,Trimestre 4,Gramos,Regalia,88264,33
05310,Gomez Plata,Antioquia,Oro,Productores,2014,Trimestre 4,Gramos,Regalia,971824,387
05310,Gomez Plata,Antioquia,Oro,Productores,2015,Trimestre 4,Gramos,Regalia,1692007,476
05310,Gomez Plata,Antioquia,Oro,Productores,2016,Trimestre 4,Gramos,Regalia,551567,138
05310,Gomez Plata,Antioquia,Oro,Productores,2012,Trimestre 4,Gramos,Regalia,10429999,3215
05310,Gomez Plata,Antioquia,Oro,Productores,2013,Trimestre 4,Gramos,Regalia,778787,305
05310,Gomez Plata,Antioquia,Oro,Productores,2014,Trimestre 4,Gramos,Regalia,682571,265
05310,Gomez Plata,Antioquia,Oro,Productores,2015,Trimestre 4,Gramos,Regalia,970010,277
05310,Gomez Plata,Antioquia,Oro,Productores,2012,Trimestre 4,Gramos,Regalia,3997505,1240
05310,Gomez Plata,Antioquia,Oro,Productores,2013,Trimestre 4,Gramos,Regalia,60722,24
05310,Gomez Plata,Antioquia,Oro,Productores,2014,Trimestre 4,Gramos,Regalia,1462937,569
05310,Gomez Plata,Antioquia,Oro,Productores,2015,Trimestre 4,Gramos,Regalia,3843847,1149
05310,Gomez Plata,Antioquia,Oro,Productores,2016,Trimestre 4,Gramos,Regalia,244163,62
05310,Gomez Plata,Antioquia,Oro,Productores,2018,Trimestre 4,Gramos,Regalia,609918,152
05310,Gomez Plata,Antioquia,Oro,Productores,2019,Trimestre 4,Gramos,Regalia,18113510,3475
05310,Gomez Plata,Antioquia,Oro,Productores,2020,Trimestre 4,Gramos,Regalia,48617088,6615
05310,Gomez Plata,Antioquia,Plata,Productores,2012,Trimestre 1,Gramos,Regalia,191,3
05310,Gomez Plata,Antioquia,Plata,Productores,2013,Trimestre 1,Gramos,Regalia,33483,569
05310,Gomez Plata,Antioquia,Plata,Productores,2014,Trimestre 1,Gramos,Regalia,6775,175
05310,Gomez Plata,Antioquia,Plata,Productores,2015,Trimestre 1,Gramos,Regalia,33,1
05310,Gomez Plata,Antioquia,Plata,Productores,2016,Trimestre 1,Gramos,Regalia,33916,725
05310,Gomez Plata,Antioquia,Plata,Productores,2017,Trimestre 1,Gramos,Regalia,104,2
05310,Gomez Plata,Antioquia,Plata,Productores,2019,Trimestre 1,Gramos,Regalia,3490,72
05310,Gomez Plata,Antioquia,Plata,Productores,2013,Trimestre 1,Gramos,Regalia,306,5
05310,Gomez Plata,Antioquia,Plata,Productores,2014,Trimestre 1,Gramos,Regalia,1793,45
05310,Gomez Plata,Antioquia,Plata,Productores,2016,Trimestre 1,Gramos,Regalia,4704,99
05310,Gomez Plata,Antioquia,Plata,Productores,2017,Trimestre 1,Gramos,Regalia,64,1
05310,Gomez Plata,Antioquia,Plata,Productores,2019,Trimestre 1,Gramos,Regalia,30545,603
05310,Gomez Plata,Antioquia,Plata,Productores,2012,Trimestre 1,Gramos,Regalia,57,1
05310,Gomez Plata,Antioquia,Plata,Productores,2013,Trimestre 1,Gramos,Regalia,24643,441
05310,Gomez Plata,Antioquia,Plata,Productores,2016,Trimestre 1,Gramos,Regalia,16111,316
05310,Gomez Plata,Antioquia,Plata,Productores,2017,Trimestre 1,Gramos,Regalia,107,2
05310,Gomez Plata,Antioquia,Plata,Productores,2019,Trimestre 1,Gramos,Regalia,18399,360
05310,Gomez Plata,Antioquia,Plata,Productores,2020,Trimestre 1,Gramos,Regalia,68145,1128
05310,Gomez Plata,Antioquia,Plata,Productores,2013,Trimestre 2,Gramos,Regalia,20528,383
05310,Gomez Plata,Antioquia,Plata,Productores,2016,Trimestre 2,Gramos,Regalia,12550,249
05310,Gomez Plata,Antioquia,Plata,Productores,2018,Trimestre 2,Gramos,Regalia,330,7
05310,Gomez Plata,Antioquia,Plata,Productores,2013,Trimestre 2,Gramos,Regalia,80161,1685
05310,Gomez Plata,Antioquia,Plata,Productores,2014,Trimestre 2,Gramos,Regalia,154,4
05310,Gomez Plata,Antioquia,Plata,Productores,2016,Trimestre 2,Gramos,Regalia,8564,170
05310,Gomez Plata,Antioquia,Plata,Productores,2017,Trimestre 2,Gramos,Regalia,30,1
05310,Gomez Plata,Antioquia,Plata,Productores,2012,Trimestre 2,Gramos,Regalia,11686,220
05310,Gomez Plata,Antioquia,Plata,Productores,2013,Trimestre 2,Gramos,Regalia,99,2
05310,Gomez Plata,Antioquia,Plata,Productores,2014,Trimestre 2,Gramos,Regalia,176,5
05310,Gomez Plata,Antioquia,Plata,Productores,2016,Trimestre 2,Gramos,Regalia,7,0
05310,Gomez Plata,Antioquia,Plata,Productores,2017,Trimestre 2,Gramos,Regalia,12,0
05310,Gomez Plata,Antioquia,Plata,Productores,2019,Trimestre 2,Gramos,Regalia,111352,2301
05310,Gomez Plata,Antioquia,Plata,Productores,2020,Trimestre 2,Gramos,Regalia,33482,565
05310,Gomez Plata,Antioquia,Plata,Productores,2012,Trimestre 3,Gramos,Regalia,4892,95
05310,Gomez Plata,Antioquia,Plata,Productores,2013,Trimestre 3,Gramos,Regalia,24,1
05310,Gomez Plata,Antioquia,Plata,Productores,2014,Trimestre 3,Gramos,Regalia,157,4
05310,Gomez Plata,Antioquia,Plata,Productores,2012,Trimestre 3,Gramos,Regalia,13188,264
05310,Gomez Plata,Antioquia,Plata,Productores,2013,Trimestre 3,Gramos,Regalia,12294,323
05310,Gomez Plata,Antioquia,Plata,Productores,2014,Trimestre 3,Gramos,Regalia,31,1
05310,Gomez Plata,Antioquia,Plata,Productores,2015,Trimestre 3,Gramos,Regalia,10009,241
05310,Gomez Plata,Antioquia,Plata,Productores,2012,Trimestre 3,Gramos,Regalia,26939,504
05310,Gomez Plata,Antioquia,Plata,Productores,2013,Trimestre 3,Gramos,Regalia,6312,148
05310,Gomez Plata,Antioquia,Plata,Productores,2014,Trimestre 3,Gramos,Regalia,15,0
05310,Gomez Plata,Antioquia,Plata,Productores,2016,Trimestre 3,Gramos,Regalia,17,0
05310,Gomez Plata,Antioquia,Plata,Productores,2019,Trimestre 3,Gramos,Regalia,49734,896
05310,Gomez Plata,Antioquia,Plata,Productores,2012,Trimestre 4,Gramos,Regalia,29092,469
05310,Gomez Plata,Antioquia,Plata,Productores,2013,Trimestre 4,Gramos,Regalia,11,0
05310,Gomez Plata,Antioquia,Plata,Productores,2014,Trimestre 4,Gramos,Regalia,31,1
05310,Gomez Plata,Antioquia,Plata,Productores,2015,Trimestre 4,Gramos,Regalia,5169,111
05310,Gomez Plata,Antioquia,Plata,Productores,2016,Trimestre 4,Gramos,Regalia,16,0
05310,Gomez Plata,Antioquia,Plata,Productores,2012,Trimestre 4,Gramos,Regalia,44685,720
05310,Gomez Plata,Antioquia,Plata,Productores,2013,Trimestre 4,Gramos,Regalia,7655,181
05310,Gomez Plata,Antioquia,Plata,Productores,2014,Trimestre 4,Gramos,Regalia,10,0
05310,Gomez Plata,Antioquia,Plata,Productores,2015,Trimestre 4,Gramos,Regalia,9139,190
05310,Gomez Plata,Antioquia,Plata,Productores,2012,Trimestre 4,Gramos,Regalia,17066,279
05310,Gomez Plata,Antioquia,Plata,Productores,2013,Trimestre 4,Gramos,Regalia,615,15
05310,Gomez Plata,Antioquia,Plata,Productores,2014,Trimestre 4,Gramos,Regalia,253,7
05310,Gomez Plata,Antioquia,Plata,Productores,2015,Trimestre 4,Gramos,Regalia,21578,474
05310,Gomez Plata,Antioquia,Plata,Productores,2016,Trimestre 4,Gramos,Regalia,21,0
05310,Gomez Plata,Antioquia,Plata,Productores,2018,Trimestre 4,Gramos,Regalia,446,9
05310,Gomez Plata,Antioquia,Plata,Productores,2019,Trimestre 4,Gramos,Regalia,93818,1538
05315,Guadalupe - Antioquia,Antioquia,Oro,Productores,2012,Trimestre 1,Gramos,Regalia,32833,10
05315,Guadalupe - Antioquia,Antioquia,Oro,Productores,2013,Trimestre 1,Gramos,Regalia,12049613,3864
05315,Guadalupe - Antioquia,Antioquia,Oro,Productores,2012,Trimestre 1,Gramos,Regalia,2719550,863
05315,Guadalupe - Antioquia,Antioquia,Oro,Productores,2013,Trimestre 1,Gramos,Regalia,8495835,2792
05315,Guadalupe - Antioquia,Antioquia,Oro,Productores,2012,Trimestre 1,Gramos,Regalia,6551814,2049
05315,Guadalupe - Antioquia,Antioquia,Oro,Productores,2013,Trimestre 1,Gramos,Regalia,12877365,4293
05315,Guadalupe - Antioquia,Antioquia,Oro,Productores,2012,Trimestre 2,Gramos,Regalia,7944963,2613
05315,Guadalupe - Antioquia,Antioquia,Oro,Productores,2013,Trimestre 2,Gramos,Regalia,13915587,4687
05315,Guadalupe - Antioquia,Antioquia,Oro,Productores,2012,Trimestre 2,Gramos,Regalia,12345662,4097
05315,Guadalupe - Antioquia,Antioquia,Oro,Productores,2013,Trimestre 2,Gramos,Regalia,5585060,1998
05315,Guadalupe - Antioquia,Antioquia,Oro,Productores,2012,Trimestre 2,Gramos,Regalia,7386878,2523
05315,Guadalupe - Antioquia,Antioquia,Oro,Productores,2013,Trimestre 2,Gramos,Regalia,19686060,7325
05315,Guadalupe - Antioquia,Antioquia,Oro,Productores,2012,Trimestre 3,Gramos,Regalia,4470636,1522
05315,Guadalupe - Antioquia,Antioquia,Oro,Productores,2013,Trimestre 3,Gramos,Regalia,6558429,2488
05315,Guadalupe - Antioquia,Antioquia,Oro,Productores,2012,Trimestre 3,Gramos,Regalia,4129972,1412
05315,Guadalupe - Antioquia,Antioquia,Oro,Productores,2013,Trimestre 3,Gramos,Regalia,4025966,1599
05315,Guadalupe - Antioquia,Antioquia,Oro,Productores,2012,Trimestre 3,Gramos,Regalia,13123783,4345
05315,Guadalupe - Antioquia,Antioquia,Oro,Productores,2013,Trimestre 3,Gramos,Regalia,2862607,1086
05315,Guadalupe - Antioquia,Antioquia,Oro,Productores,2012,Trimestre 4,Gramos,Regalia,13489420,4168
05315,Guadalupe - Antioquia,Antioquia,Oro,Productores,2012,Trimestre 4,Gramos,Regalia,18755547,5782
05315,Guadalupe - Antioquia,Antioquia,Oro,Productores,2013,Trimestre 4,Gramos,Regalia,48478,19
05315,Guadalupe - Antioquia,Antioquia,Oro,Productores,2012,Trimestre 4,Gramos,Regalia,5458754,1693
05315,Guadalupe - Antioquia,Antioquia,Oro,Productores,2013,Trimestre 4,Gramos,Regalia,5752480,2280
05315,Guadalupe - Antioquia,Antioquia,Plata,Productores,2012,Trimestre 1,Gramos,Regalia,2650,44
05315,Guadalupe - Antioquia,Antioquia,Plata,Productores,2013,Trimestre 1,Gramos,Regalia,49568,842
05315,Guadalupe - Antioquia,Antioquia,Plata,Productores,2012,Trimestre 1,Gramos,Regalia,12155,208
05315,Guadalupe - Antioquia,Antioquia,Plata,Productores,2013,Trimestre 1,Gramos,Regalia,47485,838
05315,Guadalupe - Antioquia,Antioquia,Plata,Productores,2012,Trimestre 1,Gramos,Regalia,22664,361
05315,Guadalupe - Antioquia,Antioquia,Plata,Productores,2013,Trimestre 1,Gramos,Regalia,54280,971
05315,Guadalupe - Antioquia,Antioquia,Plata,Productores,2012,Trimestre 2,Gramos,Regalia,28756,479
05315,Guadalupe - Antioquia,Antioquia,Plata,Productores,2013,Trimestre 2,Gramos,Regalia,50418,940
05315,Guadalupe - Antioquia,Antioquia,Plata,Productores,2012,Trimestre 2,Gramos,Regalia,33069,575
05315,Guadalupe - Antioquia,Antioquia,Plata,Productores,2013,Trimestre 2,Gramos,Regalia,34092,717
05315,Guadalupe - Antioquia,Antioquia,Plata,Productores,2012,Trimestre 2,Gramos,Regalia,25287,476
05315,Guadalupe - Antioquia,Antioquia,Plata,Productores,2013,Trimestre 2,Gramos,Regalia,73148,1677
05315,Guadalupe - Antioquia,Antioquia,Plata,Productores,2012,Trimestre 3,Gramos,Regalia,4944,96
05315,Guadalupe - Antioquia,Antioquia,Plata,Productores,2013,Trimestre 3,Gramos,Regalia,22769,552
05315,Guadalupe - Antioquia,Antioquia,Plata,Productores,2012,Trimestre 3,Gramos,Regalia,18194,364
05315,Guadalupe - Antioquia,Antioquia,Plata,Productores,2013,Trimestre 3,Gramos,Regalia,11074,291
05315,Guadalupe - Antioquia,Antioquia,Plata,Productores,2012,Trimestre 3,Gramos,Regalia,46705,874
05315,Guadalupe - Antioquia,Antioquia,Plata,Productores,2013,Trimestre 3,Gramos,Regalia,1360,32
05315,Guadalupe - Antioquia,Antioquia,Plata,Productores,2012,Trimestre 4,Gramos,Regalia,54845,884
05315,Guadalupe - Antioquia,Antioquia,Plata,Productores,2012,Trimestre 4,Gramos,Regalia,138329,2228
05315,Guadalupe - Antioquia,Antioquia,Plata,Productores,2013,Trimestre 4,Gramos,Regalia,1966,47
05315,Guadalupe - Antioquia,Antioquia,Plata,Productores,2012,Trimestre 4,Gramos,Regalia,24629,403
05315,Guadalupe - Antioquia,Antioquia,Plata,Productores,2013,Trimestre 4,Gramos,Regalia,26512,639
05318,Guarne,Antioquia,Oro,Productores,2015,Trimestre 2,Gramos,Regalia,10060007,3208
05318,Guarne,Antioquia,Oro,Productores,2015,Trimestre 2,Gramos,Regalia,1672581,544
05360,Itagui,Antioquia,Oro,Productores,2012,Trimestre 1,Gramos,Regalia,977087,306
05361,Ituango,Antioquia,Oro,Productores,2016,Trimestre 1,Gramos,Regalia,17222446,4814
05361,Ituango,Antioquia,Oro,Productores,2017,Trimestre 1,Gramos,Regalia,101382,28
05361,Ituango,Antioquia,Oro,Productores,2012,Trimestre 1,Gramos,Regalia,223993,71
05361,Ituango,Antioquia,Oro,Productores,2014,Trimestre 1,Gramos,Regalia,5280704,2104
05361,Ituango,Antioquia,Oro,Productores,2017,Trimestre 1,Gramos,Regalia,138312,38
05361,Ituango,Antioquia,Oro,Productores,2012,Trimestre 1,Gramos,Regalia,317582,99
05361,Ituango,Antioquia,Oro,Productores,2014,Trimestre 1,Gramos,Regalia,1790705,656
05361,Ituango,Antioquia,Oro,Productores,2014,Trimestre 2,Gramos,Regalia,1604122,577
05361,Ituango,Antioquia,Oro,Productores,2016,Trimestre 2,Gramos,Regalia,17728533,4278
05361,Ituango,Antioquia,Oro,Productores,2012,Trimestre 2,Gramos,Regalia,1736227,576
05361,Ituango,Antioquia,Oro,Productores,2014,Trimestre 2,Gramos,Regalia,2991121,1154
05361,Ituango,Antioquia,Oro,Productores,2016,Trimestre 2,Gramos,Regalia,8983883,2344
05361,Ituango,Antioquia,Oro,Productores,2013,Trimestre 2,Gramos,Regalia,759620,283
05361,Ituango,Antioquia,Oro,Productores,2015,Trimestre 2,Gramos,Regalia,27687648,9015
05361,Ituango,Antioquia,Oro,Productores,2016,Trimestre 2,Gramos,Regalia,90596245,23372
05361,Ituango,Antioquia,Oro,Productores,2016,Trimestre 3,Gramos,Regalia,19947575,5075
