Código Dane departamento,Departamento,Código Dane municipio,Municipio,Grupo cultivo,Subgrupo,Cultivo,Desagregación cultivo,Año,Periodo,Área sembrada,Área cosechada,Producción,Rendimiento,Ciclo del cultivo,Estado físico del cultivo,Código del cultivo,Nombre científico del cultivo
23,Córdoba,23570,Pueblo Nuevo,Raíces y Tubérculos,Raíces y Tubérculos,Ñame,Ñame demás variedades,2021,2021A,262.00,262.00,3930.00,15.00,Transitorio,En Fresco,1080699,Dioscorea sp.
23,Córdoba,23570,Pueblo Nuevo,Raíces y Tubérculos,Raíces y Tubérculos,Yuca,Yuca consumo en fresco,2021,2021A,100.00,100.00,1400.00,14.00,Transitorio,En Fresco,1081001,Manihot esculenta
23,Córdoba,23570,Pueblo Nuevo,Raíces y Tubérculos,Raíces y Tubérculos,Yuca,Yuca consumo en fresco,2021,2021B,34.00,34.00,680.00,20.00,Transitorio,En Fresco,1081001,Manihot esculenta
23,Córdoba,23574,Puerto Escondido,Cereales,Cereales,Arroz,Arroz Secano Manual,2021,2021A,160.00,160.00,418.88,2.62,Transitorio,Paddy O Cascara Verde,1010102,Oryza sativa
23,Córdoba,23574,Puerto Escondido,Cereales,Cereales,Maíz,Maíz Amarillo Tradicional,2021,2021A,180.00,180.00,270.00,1.50,Transitorio,Grano Seco,1010402,Zea mays
23,Córdoba,23574,Puerto Escondido,Cereales,Cereales,Maíz,Maíz Amarillo Tradicional,2021,2021B,280.00,280.00,490.00,1.75,Transitorio,Grano Seco,1010402,Zea mays
23,Córdoba,23574,Puerto Escondido,Cereales,Cereales,Maíz,Maíz Blanco Tradicional,2021,2021A,75.00,75.00,112.50,1.50,Transitorio,Grano Seco,1010404,Zea mays
23,Córdoba,23574,Puerto Escondido,Frutales,Araceas,Coco,Coco,2021,2021,479.00,406.00,2030.00,5.00,Permanente,En Fresco,2041900,Cocos nucifera
23,Córdoba,23574,Puerto Escondido,Frutales,Demas frutales,Plátano,Plátano consumo interno,2021,2021,1997.00,1997.00,27958.00,14.00,Permanente,En Fresco,2045802,Musa paradisiaca L.
23,Córdoba,23574,Puerto Escondido,Oleaginosas,Oleaginosas,Palma de aceite,Palma de aceite,2021,2021,200.00,200.00,530.00,2.65,Permanente,Aceite Crudo,2070400,Elaeis guineensis Jacq.
23,Córdoba,23574,Puerto Escondido,Raíces y Tubérculos,Raíces y Tubérculos,Ñame,Ñame demás variedades,2021,2021A,100.00,100.00,800.00,8.00,Transitorio,En Fresco,1080699,Dioscorea sp.
23,Córdoba,23574,Puerto Escondido,Raíces y Tubérculos,Raíces y Tubérculos,Ñame,Ñame Diamante,2021,2021A,250.00,250.00,2500.00,10.00,Transitorio,En Fresco,1080601,Dioscorea sp.
23,Córdoba,23574,Puerto Escondido,Raíces y Tubérculos,Raíces y Tubérculos,Ñame,Ñame Espino,2021,2021A,400.00,400.00,4000.00,10.00,Transitorio,En Fresco,1080602,Dioscorea sp.
23,Córdoba,23574,Puerto Escondido,Raíces y Tubérculos,Raíces y Tubérculos,Yuca,Yuca consumo en fresco,2021,2021A,360.00,360.00,3600.00,10.00,Transitorio,En Fresco,1081001,Manihot esculenta
23,Córdoba,23580,Puerto Libertador,Cereales,Cereales,Arroz,Arroz Secano Manual,2021,2021A,250.00,250.00,650.00,2.60,Transitorio,Paddy O Cascara Verde,1010102,Oryza sativa
23,Córdoba,23580,Puerto Libertador,Cereales,Cereales,Arroz,Arroz Secano Manual,2021,2021B,600.00,600.00,1500.00,2.50,Transitorio,Paddy O Cascara Verde,1010102,Oryza sativa
23,Córdoba,23580,Puerto Libertador,Cereales,Cereales,Arroz,Arroz Secano Mecanizado,2021,2021A,100.00,100.00,450.00,4.50,Transitorio,Paddy O Cascara Verde,1010103,Oryza sativa
23,Córdoba,23580,Puerto Libertador,Cereales,Cereales,Arroz,Arroz Secano Mecanizado,2021,2021B,25.00,25.00,90.00,3.60,Transitorio,Paddy O Cascara Verde,1010103,Oryza sativa
23,Córdoba,23580,Puerto Libertador,Cereales,Cereales,Maíz,Maíz Amarillo Tecnificado,2021,2021A,60.00,60.00,90.00,1.50,Transitorio,Grano Seco,1010401,Zea mays
23,Córdoba,23580,Puerto Libertador,Cereales,Cereales,Maíz,Maíz Amarillo Tecnificado,2021,2021B,10.00,10.00,17.00,1.70,Transitorio,Grano Seco,1010401,Zea mays
23,Córdoba,23580,Puerto Libertador,Cereales,Cereales,Maíz,Maíz Amarillo Tradicional,2021,2021A,500.00,500.00,535.00,1.07,Transitorio,Grano Seco,1010402,Zea mays
23,Córdoba,23580,Puerto Libertador,Cereales,Cereales,Maíz,Maíz Amarillo Tradicional,2021,2021B,350.00,350.00,300.00,0.86,Transitorio,Grano Seco,1010402,Zea mays
23,Córdoba,23580,Puerto Libertador,Cereales,Cereales,Maíz,Maíz Blanco Tecnificado,2021,2021A,30.00,30.00,90.00,3.00,Transitorio,Grano Seco,1010403,Zea mays
23,Córdoba,23580,Puerto Libertador,Cereales,Cereales,Maíz,Maíz Blanco Tecnificado,2021,2021B,20.00,15.00,15.00,1.00,Transitorio,Grano Seco,1010403,Zea mays
23,Córdoba,23580,Puerto Libertador,Cereales,Cereales,Maíz,Maíz Blanco Tradicional,2021,2021A,50.00,50.00,44.50,0.89,Transitorio,Grano Seco,1010404,Zea mays
23,Córdoba,23580,Puerto Libertador,Cereales,Cereales,Maíz,Maíz Blanco Tradicional,2021,2021B,10.00,10.00,9.00,0.90,Transitorio,Grano Seco,1010404,Zea mays
23,Córdoba,23580,Puerto Libertador,Cultivos Tropicales Tradicionales,Cultivos Tropicales Tradicionales,Cacao,Cacao,2021,2021,290.00,230.00,80.50,0.35,Permanente,Grano Seco,2030200,Theobrama cacao L.
23,Córdoba,23580,Puerto Libertador,Frutales,Cítricos,Limón,Limón  Tahiti,2021,2021,3.00,0.00,0.00,0.00,Permanente,En Fresco,2043603,Citrus limon L.
23,Córdoba,23580,Puerto Libertador,Frutales,Demas frutales,Aguacate,Aguacate demás variedades,2021,2021,6.00,6.00,30.00,5.00,Permanente,En Fresco,2040299,Persea americana
23,Córdoba,23580,Puerto Libertador,Frutales,Demas frutales,Mango,Mango demás variedades,2021,2021,20.00,20.00,140.00,7.00,Permanente,En Fresco,2044299,Mangifera indica L
23,Córdoba,23580,Puerto Libertador,Frutales,Demas frutales,Piña,piña demás variedades,2021,2021,4.00,4.00,120.00,30.00,Permanente,En Fresco,2045699,Ananas comosus L. Merr.
23,Córdoba,23580,Puerto Libertador,Frutales,Demas frutales,Plátano,Plátano consumo interno,2021,2021,310.00,290.00,2320.00,8.00,Permanente,En Fresco,2045802,Musa paradisiaca L.
23,Córdoba,23580,Puerto Libertador,Frutales,Passifloraceas,Maracuyá,Maracuyá,2021,2021,1.00,1.00,10.00,10.00,Permanente,En Fresco,2044500,Passiflora edulis
23,Córdoba,23580,Puerto Libertador,Hortalizas,Hortalizas de Futo,Patilla,Patilla,2021,2021A,15.00,15.00,150.00,10.00,Transitorio,En Fresco,1052200,Citrullus lanatus
23,Córdoba,23580,Puerto Libertador,Hortalizas,Hortalizas de Futo,Patilla,Patilla,2021,2021B,20.00,20.00,200.00,10.00,Transitorio,En Fresco,1052200,Citrullus lanatus
23,Córdoba,23580,Puerto Libertador,Oleaginosas,Oleaginosas,Palma de aceite,Palma de aceite,2021,2021,60.00,40.00,83.92,2.10,Permanente,Aceite Crudo,2070400,Elaeis guineensis Jacq.
23,Córdoba,23580,Puerto Libertador,Oleaginosas,Oleaginosas,Sacha inchi,Sacha inchi,2021,2021,5.00,5.00,7.00,1.40,Permanente,En Fresco,2070500,Plukenetia volubilis
23,Córdoba,23580,Puerto Libertador,Raíces y Tubérculos,Raíces y Tubérculos,Ñame,Ñame demás variedades,2021,2021A,30.00,30.00,270.00,9.00,Transitorio,En Fresco,1080699,Dioscorea sp.
23,Córdoba,23580,Puerto Libertador,Raíces y Tubérculos,Raíces y Tubérculos,Yuca,Yuca consumo en fresco,2021,2021A,600.00,600.00,6000.00,10.00,Transitorio,En Fresco,1081001,Manihot esculenta
23,Córdoba,23580,Puerto Libertador,Raíces y Tubérculos,Raíces y Tubérculos,Yuca,Yuca consumo en fresco,2021,2021B,50.00,50.00,400.00,8.00,Transitorio,En Fresco,1081001,Manihot esculenta
23,Córdoba,23580,Puerto Libertador,Raíces y Tubérculos,Raíces y Tubérculos,Yuca,Yuca Industrial,2021,2021A,20.00,20.00,350.00,17.50,Transitorio,En Fresco,1081002,Manihot esculenta
23,Córdoba,23586,Purísima,Cereales,Cereales,Arroz,Arroz Secano Manual,2021,2021A,22.00,21.50,153.51,7.14,Transitorio,Paddy O Cascara Verde,1010102,Oryza sativa
23,Córdoba,23586,Purísima,Cereales,Cereales,Maíz,Maíz Amarillo Tradicional,2021,2021A,428.64,354.00,708.00,2.00,Transitorio,Grano Seco,1010402,Zea mays
23,Córdoba,23586,Purísima,Cereales,Cereales,Maíz,Maíz Amarillo Tradicional,2021,2021B,191.43,163.50,327.00,2.00,Transitorio,Grano Seco,1010402,Zea mays
23,Córdoba,23586,Purísima,Frutales,Demas frutales,Plátano,Plátano consumo interno,2021,2021,75.00,75.00,225.00,3.00,Permanente,En Fresco,2045802,Musa paradisiaca L.
23,Córdoba,23586,Purísima,Hortalizas,Hortalizas de Futo,Patilla,Patilla,2021,2021A,84.00,78.50,785.00,10.00,Transitorio,En Fresco,1052200,Citrullus lanatus
23,Córdoba,23586,Purísima,Raíces y Tubérculos,Raíces y Tubérculos,Ñame,Ñame demás variedades,2021,2021A,195.00,193.00,2316.00,12.00,Transitorio,En Fresco,1080699,Dioscorea sp.
23,Córdoba,23586,Purísima,Raíces y Tubérculos,Raíces y Tubérculos,Yuca,Yuca consumo en fresco,2021,2021A,150.00,147.50,1622.50,11.00,Transitorio,En Fresco,1081001,Manihot esculenta
23,Córdoba,23586,Purísima,Raíces y Tubérculos,Raíces y Tubérculos,Yuca,Yuca consumo en fresco,2021,2021B,75.00,72.50,725.00,10.00,Transitorio,En Fresco,1081001,Manihot esculenta
23,Córdoba,23660,Sahagún,Cereales,Cereales,Arroz,Arroz Secano Manual,2021,2021A,1031.00,1031.00,2453.78,2.38,Transitorio,Paddy O Cascara Verde,1010102,Oryza sativa
23,Córdoba,23660,Sahagún,Cereales,Cereales,Arroz,Arroz Secano Mecanizado,2021,2021A,176.00,176.00,1151.92,6.54,Transitorio,Paddy O Cascara Verde,1010103,Oryza sativa
23,Córdoba,23660,Sahagún,Cereales,Cereales,Arroz,Arroz Secano Mecanizado,2021,2021B,1341.00,1341.00,7978.95,5.95,Transitorio,Paddy O Cascara Verde,1010103,Oryza sativa
23,Córdoba,23660,Sahagún,Cereales,Cereales,Maíz,Maíz Amarillo Tecnificado,2021,2021A,374.00,320.00,1184.00,3.70,Transitorio,Grano Seco,1010401,Zea mays
23,Córdoba,23660,Sahagún,Cereales,Cereales,Maíz,Maíz Amarillo Tradicional,2021,2021A,335.00,305.00,671.00,2.20,Transitorio,Grano Seco,1010402,Zea mays
23,Córdoba,23660,Sahagún,Cereales,Cereales,Maíz,Maíz Blanco Tecnificado,2021,2021A,580.00,520.00,1924.00,3.70,Transitorio,Grano Seco,1010403,Zea mays
23,Córdoba,23660,Sahagún,Cereales,Cereales,Maíz,Maíz Blanco Tradicional,2021,2021A,110.00,80.00,176.00,2.20,Transitorio,Grano Seco,1010404,Zea mays
23,Córdoba,23660,Sahagún,Cultivos Tropicales Tradicionales,Cultivos Tropicales Tradicionales,Caña,Caña Panelera,2021,2021,430.00,420.00,21000.00,50.00,Permanente,Caña O Verde,2030402,Saccharum officinarum L.
23,Córdoba,23660,Sahagún,Frutales,Demas frutales,Piña,piña demás variedades,2021,2021,26.00,22.00,1210.00,55.00,Permanente,En Fresco,2045699,Ananas comosus L. Merr.
23,Córdoba,23660,Sahagún,Hortalizas,Hortalizas de Futo,Patilla,Patilla,2021,2021B,120.00,120.00,1660.00,13.83,Transitorio,En Fresco,1052200,Citrullus lanatus
23,Córdoba,23660,Sahagún,Leguminosas,Leguminosas,Frijol,Frijol,2021,2021B,40.00,40.00,80.00,2.00,Transitorio,Grano Seco,1060200,Phaseolus sp.
23,Córdoba,23660,Sahagún,Oleaginosas,Oleaginosas,Ajonjolí,Ajonjolí,2021,2021B,40.00,40.00,60.00,1.50,Transitorio,Grano O Almendra,1070100,Sesamum orientale
23,Córdoba,23660,Sahagún,Raíces y Tubérculos,Raíces y Tubérculos,Ñame,Ñame demás variedades,2021,2021A,825.00,710.00,9585.00,13.50,Transitorio,En Fresco,1080699,Dioscorea sp.
23,Córdoba,23660,Sahagún,Raíces y Tubérculos,Raíces y Tubérculos,Yuca,Yuca consumo en fresco,2021,2021A,1351.00,1310.00,15720.00,12.00,Transitorio,En Fresco,1081001,Manihot esculenta
23,Córdoba,23660,Sahagún,Raíces y Tubérculos,Raíces y Tubérculos,Yuca,Yuca Industrial,2021,2021A,260.00,230.00,5520.00,24.00,Transitorio,En Fresco,1081002,Manihot esculenta
23,Córdoba,23670,San Andrés de Sotavento,Cereales,Cereales,Arroz,Arroz Secano Manual,2021,2021A,120.00,120.00,285.60,2.38,Transitorio,Paddy O Cascara Verde,1010102,Oryza sativa
23,Córdoba,23670,San Andrés de Sotavento,Cereales,Cereales,Maíz,Maíz Amarillo Tradicional,2021,2021A,651.00,651.00,1302.00,2.00,Transitorio,Grano Seco,1010402,Zea mays
23,Córdoba,23670,San Andrés de Sotavento,Cereales,Cereales,Maíz,Maíz Amarillo Tradicional,2021,2021B,180.00,180.00,360.00,2.00,Transitorio,Grano Seco,1010402,Zea mays
23,Córdoba,23670,San Andrés de Sotavento,Cereales,Cereales,Maíz,Maíz Blanco Tradicional,2021,2021A,80.00,80.00,160.00,2.00,Transitorio,Grano Seco,1010404,Zea mays
23,Córdoba,23670,San Andrés de Sotavento,Cereales,Cereales,Maíz,Maíz Blanco Tradicional,2021,2021B,40.00,40.00,80.00,2.00,Transitorio,Grano Seco,1010404,Zea mays
23,Córdoba,23670,San Andrés de Sotavento,Leguminosas,Leguminosas,Frijol,Frijol,2021,2021A,6.00,6.00,5.40,0.90,Transitorio,Grano Seco,1060200,Phaseolus sp.
23,Córdoba,23670,San Andrés de Sotavento,Leguminosas,Leguminosas,Frijol,Frijol,2021,2021B,10.00,10.00,9.00,0.90,Transitorio,Grano Seco,1060200,Phaseolus sp.
23,Córdoba,23670,San Andrés de Sotavento,Oleaginosas,Oleaginosas,Ajonjolí,Ajonjolí,2021,2021B,17.00,17.00,15.30,0.90,Transitorio,Grano O Almendra,1070100,Sesamum orientale
23,Córdoba,23670,San Andrés de Sotavento,Raíces y Tubérculos,Raíces y Tubérculos,Ñame,Ñame demás variedades,2021,2021A,45.00,45.00,360.00,8.00,Transitorio,En Fresco,1080699,Dioscorea sp.
23,Córdoba,23670,San Andrés de Sotavento,Raíces y Tubérculos,Raíces y Tubérculos,Ñame,Ñame Diamante,2021,2021A,82.00,82.00,656.00,8.00,Transitorio,En Fresco,1080601,Dioscorea sp.
23,Córdoba,23670,San Andrés de Sotavento,Raíces y Tubérculos,Raíces y Tubérculos,Ñame,Ñame Espino,2021,2021A,25.00,25.00,200.00,8.00,Transitorio,En Fresco,1080602,Dioscorea sp.
23,Córdoba,23670,San Andrés de Sotavento,Raíces y Tubérculos,Raíces y Tubérculos,Yuca,Yuca consumo en fresco,2021,2021A,847.00,847.00,7623.00,9.00,Transitorio,En Fresco,1081001,Manihot esculenta
23,Córdoba,23672,San Antero,Cereales,Cereales,Arroz,Arroz Secano Manual,2021,2021A,186.00,186.00,885.36,4.76,Transitorio,Paddy O Cascara Verde,1010102,Oryza sativa
23,Córdoba,23672,San Antero,Cereales,Cereales,Arroz,Arroz Secano Manual,2021,2021B,100.00,99.50,236.81,2.38,Transitorio,Paddy O Cascara Verde,1010102,Oryza sativa
23,Córdoba,23672,San Antero,Cereales,Cereales,Maíz,Maíz Amarillo Tradicional,2021,2021A,130.00,130.00,260.00,2.00,Transitorio,Grano Seco,1010402,Zea mays
23,Córdoba,23672,San Antero,Cereales,Cereales,Maíz,Maíz Amarillo Tradicional,2021,2021B,50.00,49.50,99.00,2.00,Transitorio,Grano Seco,1010402,Zea mays
23,Córdoba,23672,San Antero,Cereales,Cereales,Maíz,Maíz Blanco Tradicional,2021,2021A,20.00,20.00,40.00,2.00,Transitorio,Grano Seco,1010404,Zea mays
23,Córdoba,23672,San Antero,Cereales,Cereales,Maíz,Maíz Blanco Tradicional,2021,2021B,25.00,25.00,50.00,2.00,Transitorio,Grano Seco,1010404,Zea mays
23,Córdoba,23672,San Antero,Frutales,Annonaceas,Guanábana,Guanábana,2021,2021,10.50,10.00,100.00,10.00,Permanente,En Fresco,2042900,Annona muricata L.
23,Córdoba,23672,San Antero,Frutales,Araceas,Coco,Coco,2021,2021,80.00,60.00,600.00,10.00,Permanente,En Fresco,2041900,Cocos nucifera
23,Córdoba,23672,San Antero,Frutales,Cítricos,Limón,Limón  demás variedades,2021,2021,7.25,6.75,47.25,7.00,Permanente,En Fresco,2043699,Citrus limon L.
23,Córdoba,23672,San Antero,Frutales,Cítricos,Naranja,Naranja demás variedades,2021,2021,7.50,7.00,56.00,8.00,Permanente,En Fresco,2044999,Citrus sinensis L. OSBECK
23,Córdoba,23672,San Antero,Frutales,Demas frutales,Aguacate,Aguacate demás variedades,2021,2021,6.69,6.19,49.50,8.00,Permanente,En Fresco,2040299,Persea americana
23,Córdoba,23672,San Antero,Frutales,Demas frutales,Mango,Mango demás variedades,2021,2021,366.00,365.00,2920.00,8.00,Permanente,En Fresco,2044299,Mangifera indica L
23,Córdoba,23672,San Antero,Frutales,Demas frutales,Níspero,Níspero,2021,2021,11.00,10.00,200.00,20.00,Permanente,En Fresco,2045100,Eriobotrya japonica
23,Córdoba,23672,San Antero,Frutales,Demas frutales,Piña,piña demás variedades,2021,2021,61.00,60.00,1080.00,18.00,Permanente,En Fresco,2045699,Ananas comosus L. Merr.
23,Córdoba,23672,San Antero,Frutales,Demas frutales,Plátano,Plátano consumo interno,2021,2021,184.00,150.00,750.00,5.00,Permanente,En Fresco,2045802,Musa paradisiaca L.
23,Córdoba,23672,San Antero,Frutales,Myrtaceas,Guayaba,Guayaba,2021,2021,61.00,41.00,615.00,15.00,Permanente,En Fresco,2043000,Psidium guajava L.
23,Córdoba,23672,San Antero,Hortalizas,Hortalizas de Futo,Ají,Ají,2021,2021A,3.00,3.00,21.00,7.00,Transitorio,En Fresco,1050300,Capsicum annuum
23,Córdoba,23672,San Antero,Hortalizas,Hortalizas de Futo,Ají,Ají,2021,2021B,1.00,1.00,10.00,10.00,Transitorio,En Fresco,1050300,Capsicum annuum
23,Córdoba,23672,San Antero,Hortalizas,Hortalizas de Futo,Berenjena,Berenjena,2021,2021A,1.00,1.00,13.00,13.00,Transitorio,En Fresco,1050800,Solanum melongena
23,Córdoba,23672,San Antero,Hortalizas,Hortalizas de Futo,Berenjena,Berenjena,2021,2021B,1.00,1.00,8.00,8.00,Transitorio,En Fresco,1050800,Solanum melongena
23,Córdoba,23672,San Antero,Hortalizas,Hortalizas de Futo,Patilla,Patilla,2021,2021A,25.00,25.00,500.00,20.00,Transitorio,En Fresco,1052200,Citrullus lanatus
23,Córdoba,23672,San Antero,Hortalizas,Hortalizas de Futo,Patilla,Patilla,2021,2021B,10.00,9.50,10.00,1.05,Transitorio,En Fresco,1052200,Citrullus lanatus
23,Córdoba,23672,San Antero,Hortalizas,Hortalizas de Futo,Pepino Cohombro,Pepino Cohombro,2021,2021A,6.00,6.00,60.00,10.00,Transitorio,En Fresco,1052300,Cucumis sativus
23,Córdoba,23672,San Antero,Hortalizas,Hortalizas de Futo,Pepino Cohombro,Pepino Cohombro,2021,2021B,1.00,1.00,12.00,12.00,Transitorio,En Fresco,1052300,Cucumis sativus
23,Córdoba,23672,San Antero,Leguminosas,Leguminosas,Frijol,Frijol,2021,2021A,17.00,17.00,25.50,1.50,Transitorio,Grano Seco,1060200,Phaseolus sp.
23,Córdoba,23672,San Antero,Leguminosas,Leguminosas,Frijol,Frijol,2021,2021B,20.00,19.00,28.50,1.50,Transitorio,Grano Seco,1060200,Phaseolus sp.
23,Córdoba,23672,San Antero,Leguminosas,Leguminosas,Guandul,Guandul,2021,2021B,2.00,1.80,5.40,3.00,Transitorio,Grano Seco,1060900,Cajanus cajan
23,Córdoba,23672,San Antero,Raíces y Tubérculos,Raíces y Tubérculos,Ñame,Ñame demás variedades,2021,2021A,430.00,430.00,4300.00,10.00,Transitorio,En Fresco,1080699,Dioscorea sp.
23,Córdoba,23672,San Antero,Raíces y Tubérculos,Raíces y Tubérculos,Yuca,Yuca consumo en fresco,2021,2021A,305.00,305.00,3660.00,12.00,Transitorio,En Fresco,1081001,Manihot esculenta
23,Córdoba,23675,San Bernardo del Viento,Cereales,Cereales,Arroz,Arroz Riego,2021,2021B,680.00,680.00,3236.80,4.76,Transitorio,Paddy O Cascara Verde,1010101,Oryza sativa
23,Córdoba,23675,San Bernardo del Viento,Cereales,Cereales,Arroz,Arroz Secano Manual,2021,2021A,270.00,270.00,963.90,3.57,Transitorio,Paddy O Cascara Verde,1010102,Oryza sativa
23,Córdoba,23675,San Bernardo del Viento,Cereales,Cereales,Arroz,Arroz Secano Manual,2021,2021B,380.00,380.00,1356.60,3.57,Transitorio,Paddy O Cascara Verde,1010102,Oryza sativa
23,Córdoba,23675,San Bernardo del Viento,Cereales,Cereales,Arroz,Arroz Secano Mecanizado,2021,2021B,400.00,400.00,1904.00,4.76,Transitorio,Paddy O Cascara Verde,1010103,Oryza sativa
23,Córdoba,23675,San Bernardo del Viento,Frutales,Araceas,Coco,Coco,2021,2021,540.00,540.00,2700.00,5.00,Permanente,En Fresco,2041900,Cocos nucifera
23,Córdoba,23675,San Bernardo del Viento,Frutales,Demas frutales,Mango,Mango demás variedades,2021,2021,20.00,7.00,35.00,5.00,Permanente,En Fresco,2044299,Mangifera indica L
23,Córdoba,23675,San Bernardo del Viento,Frutales,Demas frutales,Plátano,Plátano consumo interno,2021,2021,1100.00,882.00,4410.00,5.00,Permanente,En Fresco,2045802,Musa paradisiaca L.
23,Córdoba,23675,San Bernardo del Viento,Hortalizas,Hortalizas de Futo,Ají,Ají,2021,2021A,18.00,18.00,36.00,2.00,Transitorio,En Fresco,1050300,Capsicum annuum
23,Córdoba,23675,San Bernardo del Viento,Hortalizas,Hortalizas de Futo,Berenjena,Berenjena,2021,2021A,25.00,25.00,350.00,14.00,Transitorio,En Fresco,1050800,Solanum melongena
23,Córdoba,23675,San Bernardo del Viento,Hortalizas,Hortalizas de Futo,Patilla,Patilla,2021,2021B,135.00,135.00,3375.00,25.00,Transitorio,En Fresco,1052200,Citrullus lanatus
23,Córdoba,23675,San Bernardo del Viento,Leguminosas,Leguminosas,Habichuela,Habichuela,2021,2021A,18.00,18.00,144.00,8.00,Transitorio,En Fresco,1060600,Phaseolus vulgaris
23,Córdoba,23675,San Bernardo del Viento,Raíces y Tubérculos,Raíces y Tubérculos,Ñame,Ñame demás variedades,2021,2021A,470.00,470.00,3290.00,7.00,Transitorio,En Fresco,1080699,Dioscorea sp.
23,Córdoba,23675,San Bernardo del Viento,Raíces y Tubérculos,Raíces y Tubérculos,Yuca,Yuca consumo en fresco,2021,2021A,440.00,440.00,3960.00,9.00,Transitorio,En Fresco,1081001,Manihot esculenta
23,Córdoba,23678,San Carlos,Cereales,Cereales,Arroz,Arroz Secano Manual,2021,2021A,195.00,195.00,324.87,1.67,Transitorio,Paddy O Cascara Verde,1010102,Oryza sativa
23,Córdoba,23678,San Carlos,Cereales,Cereales,Maíz,Maíz Amarillo Tecnificado,2021,2021A,400.00,400.00,2400.00,6.00,Transitorio,Grano Seco,1010401,Zea mays
23,Córdoba,23678,San Carlos,Cereales,Cereales,Maíz,Maíz Amarillo Tecnificado,2021,2021B,400.00,392.00,1960.00,5.00,Transitorio,Grano Seco,1010401,Zea mays
23,Córdoba,23678,San Carlos,Cereales,Cereales,Maíz,Maíz Amarillo Tradicional,2021,2021A,150.00,150.00,300.00,2.00,Transitorio,Grano Seco,1010402,Zea mays
23,Córdoba,23678,San Carlos,Cereales,Cereales,Maíz,Maíz Amarillo Tradicional,2021,2021B,160.00,160.00,320.00,2.00,Transitorio,Grano Seco,1010402,Zea mays
23,Córdoba,23678,San Carlos,Cereales,Cereales,Maíz,Maíz Blanco Tecnificado,2021,2021A,600.00,600.00,3600.00,6.00,Transitorio,Grano Seco,1010403,Zea mays
23,Córdoba,23678,San Carlos,Cereales,Cereales,Maíz,Maíz Blanco Tecnificado,2021,2021B,500.00,490.00,2450.00,5.00,Transitorio,Grano Seco,1010403,Zea mays
23,Córdoba,23678,San Carlos,Cereales,Cereales,Maíz,Maíz Blanco Tradicional,2021,2021A,50.00,50.00,100.00,2.00,Transitorio,Grano Seco,1010404,Zea mays
23,Córdoba,23678,San Carlos,Cereales,Cereales,Maíz,Maíz Blanco Tradicional,2021,2021B,80.00,80.00,160.00,2.00,Transitorio,Grano Seco,1010404,Zea mays
23,Córdoba,23678,San Carlos,Cultivos Tropicales Tradicionales,Cultivos Tropicales Tradicionales,Algodón,Algodón,2021,2021B,300.00,300.00,600.00,2.00,Transitorio,Algodón Semilla,1030100,Gossypium sp.
23,Córdoba,23678,San Carlos,Frutales,Araceas,Coco,Coco,2021,2021,230.00,230.00,2760.00,12.00,Permanente,En Fresco,2041900,Cocos nucifera
