Id,Name,Value,Date
Embalse,AGREGADO BOGOTA,0.5428,2024-04-02
Embalse,ALTOANCHICAYA,0.2957,2024-04-02
Embalse,AMANI,0.33064,2024-04-02
Embalse,BETANIA,0.69634,2024-04-02
Embalse,CALIMA1,0.49475,2024-04-02
Embalse,CHUZA,0.15463,2024-04-02
Embalse,EL QUIMBO,0.20259,2024-04-02
Embalse,ESMERALDA,0.15661,2024-04-02
Embalse,GUAVIO,0.04417,2024-04-02
Embalse,ITUANGO,0.15439,2024-04-02
Embalse,MIRAFLORES,0.17459,2024-04-02
Embalse,MUNA,0.86999,2024-04-02
Embalse,PENOL,0.35531,2024-04-02
Embalse,PLAYAS,0.63703,2024-04-02
Embalse,PORCE II,0.62841,2024-04-02
Embalse,PORCE III,0.48156,2024-04-02
Embalse,PRADO,0.21477,2024-04-02
Embalse,PUNCHINA,0.07878,2024-04-02
Embalse,RIOGRANDE2,0.08574,2024-04-02
Embalse,SALVAJINA,0.30394,2024-04-02
Embalse,SAN LORENZO,0.16222,2024-04-02
Embalse,TOPOCORO,0.18087,2024-04-02
Embalse,TRONERAS,0.33719,2024-04-02
Embalse,URRA1,0.43562,2024-04-02
Embalse,AGREGADO BOGOTA,0.54213,2024-04-03
Embalse,ALTOANCHICAYA,0.2907,2024-04-03
Embalse,AMANI,0.31574,2024-04-03
Embalse,BETANIA,0.74676,2024-04-03
Embalse,CALIMA1,0.48564,2024-04-03
Embalse,CHUZA,0.15199,2024-04-03
Embalse,EL QUIMBO,0.20417,2024-04-03
Embalse,ESMERALDA,0.15295,2024-04-03
Embalse,GUAVIO,0.04744,2024-04-03
Embalse,ITUANGO,0.15661,2024-04-03
Embalse,MIRAFLORES,0.16796,2024-04-03
Embalse,MUNA,0.8253,2024-04-03
Embalse,PENOL,0.35383,2024-04-03
Embalse,PLAYAS,0.67384,2024-04-03
Embalse,PORCE II,0.48405,2024-04-03
Embalse,PORCE III,0.54732,2024-04-03
Embalse,PRADO,0.21049,2024-04-03
Embalse,PUNCHINA,0.33925,2024-04-03
Embalse,RIOGRANDE2,0.08982,2024-04-03
Embalse,SALVAJINA,0.3075,2024-04-03
Embalse,SAN LORENZO,0.13231,2024-04-03
Embalse,TOPOCORO,0.18294,2024-04-03
Embalse,TRONERAS,0.42656,2024-04-03
Embalse,URRA1,0.42494,2024-04-03
Embalse,AGREGADO BOGOTA,0.54135,2024-04-04
Embalse,ALTOANCHICAYA,0.17966,2024-04-04
Embalse,AMANI,0.324,2024-04-04
Embalse,BETANIA,0.79178,2024-04-04
Embalse,CALIMA1,0.47807,2024-04-04
Embalse,CHUZA,0.1586,2024-04-04
Embalse,EL QUIMBO,0.20505,2024-04-04
Embalse,ESMERALDA,0.1528,2024-04-04
Embalse,GUAVIO,0.05813,2024-04-04
Embalse,ITUANGO,0.16115,2024-04-04
Embalse,MIRAFLORES,0.16088,2024-04-04
Embalse,MUNA,0.69765,2024-04-04
Embalse,PENOL,0.35781,2024-04-04
Embalse,PLAYAS,0.57861,2024-04-04
Embalse,PORCE II,0.54156,2024-04-04
Embalse,PORCE III,0.58138,2024-04-04
Embalse,PRADO,0.21,2024-04-04
Embalse,PUNCHINA,0.42532,2024-04-04
Embalse,RIOGRANDE2,0.097,2024-04-04
Embalse,SALVAJINA,0.30225,2024-04-04
Embalse,SAN LORENZO,0.14303,2024-04-04
Embalse,TOPOCORO,0.18766,2024-04-04
Embalse,TRONERAS,0.33802,2024-04-04
Embalse,URRA1,0.41911,2024-04-04
Embalse,AGREGADO BOGOTA,0.54037,2024-04-05
Embalse,ALTOANCHICAYA,0.00904,2024-04-05
Embalse,AMANI,0.30552,2024-04-05
Embalse,BETANIA,0.8184,2024-04-05
Embalse,CALIMA1,0.4687,2024-04-05
Embalse,CHUZA,0.1586,2024-04-05
Embalse,EL QUIMBO,0.20594,2024-04-05
Embalse,ESMERALDA,0.15288,2024-04-05
Embalse,GUAVIO,0.0664,2024-04-05
Embalse,ITUANGO,0.16425,2024-04-05
Embalse,MIRAFLORES,0.15322,2024-04-05
Embalse,MUNA,0.54477,2024-04-05
Embalse,PENOL,0.36114,2024-04-05
Embalse,PLAYAS,0.47763,2024-04-05
Embalse,PORCE II,0.6207,2024-04-05
Embalse,PORCE III,0.44572,2024-04-05
Embalse,PRADO,0.21144,2024-04-05
Embalse,PUNCHINA,0.65665,2024-04-05
Embalse,RIOGRANDE2,0.10506,2024-04-05
Embalse,SALVAJINA,0.29352,2024-04-05
Embalse,SAN LORENZO,0.13176,2024-04-05
Embalse,TOPOCORO,0.19172,2024-04-05
Embalse,TRONERAS,0.49151,2024-04-05
Embalse,URRA1,0.40959,2024-04-05
Embalse,AGREGADO BOGOTA,0.53934,2024-04-06
Embalse,ALTOANCHICAYA,0.08172,2024-04-06
Embalse,AMANI,0.31067,2024-04-06
Embalse,BETANIA,0.81622,2024-04-06
Embalse,CALIMA1,0.46684,2024-04-06
Embalse,CHUZA,0.16322,2024-04-06
Embalse,EL QUIMBO,0.20647,2024-04-06
Embalse,ESMERALDA,0.15541,2024-04-06
Embalse,GUAVIO,0.07993,2024-04-06
Embalse,ITUANGO,0.16425,2024-04-06
Embalse,MIRAFLORES,0.14491,2024-04-06
Embalse,MUNA,0.41354,2024-04-06
Embalse,PENOL,0.36388,2024-04-06
Embalse,PLAYAS,0.27461,2024-04-06
Embalse,PORCE II,0.50966,2024-04-06
Embalse,PORCE III,0.577,2024-04-06
Embalse,PRADO,0.21428,2024-04-06
Embalse,PUNCHINA,0.54941,2024-04-06
Embalse,RIOGRANDE2,0.1101,2024-04-06
Embalse,SALVAJINA,0.29482,2024-04-06
Embalse,SAN LORENZO,0.14042,2024-04-06
Embalse,TOPOCORO,0.19464,2024-04-06
Embalse,TRONERAS,0.36469,2024-04-06
Embalse,URRA1,0.40341,2024-04-06
Embalse,AGREGADO BOGOTA,0.53841,2024-04-07
Embalse,ALTOANCHICAYA,0.15128,2024-04-07
Embalse,AMANI,0.31574,2024-04-07
Embalse,BETANIA,0.76585,2024-04-07
Embalse,CALIMA1,0.46795,2024-04-07
Embalse,CHUZA,0.16188,2024-04-07
Embalse,EL QUIMBO,0.20523,2024-04-07
Embalse,ESMERALDA,0.15646,2024-04-07
Embalse,GUAVIO,0.08732,2024-04-07
Embalse,ITUANGO,0.16734,2024-04-07
Embalse,MIRAFLORES,0.13689,2024-04-07
Embalse,MUNA,0.40333,2024-04-07
Embalse,PENOL,0.36557,2024-04-07
Embalse,PLAYAS,0.40616,2024-04-07
Embalse,PORCE II,0.3639,2024-04-07
Embalse,PORCE III,0.71935,2024-04-07
Embalse,PRADO,0.21428,2024-04-07
Embalse,PUNCHINA,0.4424,2024-04-07
Embalse,RIOGRANDE2,0.11274,2024-04-07
Embalse,SALVAJINA,0.29518,2024-04-07
Embalse,SAN LORENZO,0.12792,2024-04-07
Embalse,TOPOCORO,0.18363,2024-04-07
Embalse,TRONERAS,0.22104,2024-04-07
Embalse,URRA1,0.39813,2024-04-07
Embalse,AGREGADO BOGOTA,0.59359,2024-02-08
Embalse,ALTOANCHICAYA,0.12913,2024-02-08
Embalse,AMANI,0.66175,2024-02-08
Embalse,BETANIA,0.76585,2024-02-08
Embalse,CALIMA1,0.76463,2024-02-08
Embalse,CHUZA,0.26341,2024-02-08
Embalse,EL QUIMBO,0.39535,2024-02-08
Embalse,ESMERALDA,0.52694,2024-02-08
Embalse,GUAVIO,0.36207,2024-02-08
Embalse,ITUANGO,0.05349,2024-02-08
Embalse,MIRAFLORES,0.50569,2024-02-08
Embalse,MUNA,0.803,2024-02-08
Embalse,PENOL,0.61297,2024-02-08
Embalse,PLAYAS,0.83586,2024-02-08
Embalse,PORCE II,0.32962,2024-02-08
Embalse,PORCE III,0.67168,2024-02-08
Embalse,PRADO,0.47729,2024-02-08
Embalse,PUNCHINA,0.4128,2024-02-08
Embalse,RIOGRANDE2,0.58853,2024-02-08
Embalse,SALVAJINA,0.6042,2024-02-08
Embalse,SAN LORENZO,0.66064,2024-02-08
Embalse,TOPOCORO,0.56974,2024-02-08
Embalse,TRONERAS,0.48203,2024-02-08
Embalse,URRA1,0.69567,2024-02-08
Embalse,AGREGADO BOGOTA,0.59247,2024-02-09
Embalse,ALTOANCHICAYA,0.00904,2024-02-09
Embalse,AMANI,0.64105,2024-02-09
Embalse,BETANIA,0.75829,2024-02-09
Embalse,CALIMA1,0.7651,2024-02-09
Embalse,CHUZA,0.26184,2024-02-09
Embalse,EL QUIMBO,0.38899,2024-02-09
Embalse,ESMERALDA,0.52003,2024-02-09
Embalse,GUAVIO,0.36366,2024-02-09
Embalse,ITUANGO,0.05532,2024-02-09
Embalse,MIRAFLORES,0.49905,2024-02-09
Embalse,MUNA,0.68662,2024-02-09
Embalse,PENOL,0.60858,2024-02-09
Embalse,PLAYAS,0.83698,2024-02-09
Embalse,PORCE II,0.40061,2024-02-09
Embalse,PORCE III,0.52042,2024-02-09
Embalse,PRADO,0.47673,2024-02-09
Embalse,PUNCHINA,0.3199,2024-02-09
Embalse,RIOGRANDE2,0.57482,2024-02-09
Embalse,SALVAJINA,0.60005,2024-02-09
Embalse,SAN LORENZO,0.64281,2024-02-09
Embalse,TOPOCORO,0.56141,2024-02-09
Embalse,TRONERAS,0.61115,2024-02-09
Embalse,URRA1,0.69698,2024-02-09
Embalse,AGREGADO BOGOTA,0.59136,2024-02-10
Embalse,ALTOANCHICAYA,0.06488,2024-02-10
Embalse,AMANI,0.64108,2024-02-10
Embalse,BETANIA,0.76654,2024-02-10
Embalse,CALIMA1,0.76418,2024-02-10
Embalse,CHUZA,0.26127,2024-02-10
Embalse,EL QUIMBO,0.38494,2024-02-10
Embalse,ESMERALDA,0.50903,2024-02-10
Embalse,GUAVIO,0.36402,2024-02-10
Embalse,ITUANGO,0.0569,2024-02-10
Embalse,MIRAFLORES,0.49198,2024-02-10
Embalse,MUNA,0.63715,2024-02-10
Embalse,PENOL,0.60548,2024-02-10
Embalse,PLAYAS,0.84267,2024-02-10
Embalse,PORCE II,0.48119,2024-02-10
Embalse,PORCE III,0.55647,2024-02-10
Embalse,PRADO,0.47841,2024-02-10
Embalse,PUNCHINA,0.17714,2024-02-10
Embalse,RIOGRANDE2,0.56333,2024-02-10
Embalse,SALVAJINA,0.5972,2024-02-10
Embalse,SAN LORENZO,0.62275,2024-02-10
Embalse,TOPOCORO,0.55517,2024-02-10
Embalse,TRONERAS,0.47917,2024-02-10
Embalse,URRA1,0.69318,2024-02-10
Embalse,AGREGADO BOGOTA,0.5903,2024-02-11
Embalse,ALTOANCHICAYA,0.1204,2024-02-11
Embalse,AMANI,0.61947,2024-02-11
Embalse,BETANIA,0.76862,2024-02-11
Embalse,CALIMA1,0.76143,2024-02-11
Embalse,CHUZA,0.25956,2024-02-11
Embalse,EL QUIMBO,0.37953,2024-02-11
Embalse,ESMERALDA,0.49611,2024-02-11
Embalse,GUAVIO,0.35941,2024-02-11
Embalse,ITUANGO,0.04742,2024-02-11
Embalse,MIRAFLORES,0.48665,2024-02-11
Embalse,MUNA,0.51801,2024-02-11
Embalse,PENOL,0.60164,2024-02-11
Embalse,PLAYAS,0.83946,2024-02-11
Embalse,PORCE II,0.54156,2024-02-11
Embalse,PORCE III,0.59228,2024-02-11
Embalse,PRADO,0.46668,2024-02-11
Embalse,PUNCHINA,0.37204,2024-02-11
Embalse,RIOGRANDE2,0.56753,2024-02-11
Embalse,SALVAJINA,0.59282,2024-02-11
Embalse,SAN LORENZO,0.60312,2024-02-11
Embalse,TOPOCORO,0.54749,2024-02-11
Embalse,TRONERAS,0.34427,2024-02-11
Embalse,URRA1,0.69156,2024-02-11
Embalse,AGREGADO BOGOTA,0.58919,2024-02-12
Embalse,ALTOANCHICAYA,0.16937,2024-02-12
Embalse,AMANI,0.5913,2024-02-12
Embalse,BETANIA,0.75283,2024-02-12
Embalse,CALIMA1,0.75281,2024-02-12
Embalse,CHUZA,0.26276,2024-02-12
Embalse,EL QUIMBO,0.37514,2024-02-12
Embalse,ESMERALDA,0.48574,2024-02-12
Embalse,GUAVIO,0.35606,2024-02-12
Embalse,ITUANGO,0.04363,2024-02-12
Embalse,MIRAFLORES,0.48009,2024-02-12
Embalse,MUNA,0.5717,2024-02-12
Embalse,PENOL,0.59658,2024-02-12
Embalse,PLAYAS,0.87686,2024-02-12
Embalse,PORCE II,0.5902,2024-02-12
Embalse,PORCE III,0.45098,2024-02-12
Embalse,PRADO,0.45561,2024-02-12
Embalse,PUNCHINA,0.23998,2024-02-12
Embalse,RIOGRANDE2,0.5522,2024-02-12
Embalse,SALVAJINA,0.58586,2024-02-12
Embalse,SAN LORENZO,0.57055,2024-02-12
Embalse,TOPOCORO,0.53901,2024-02-12
Embalse,TRONERAS,0.47771,2024-02-12
Embalse,URRA1,0.68621,2024-02-12
Embalse,AGREGADO BOGOTA,0.5884,2024-02-13
Embalse,ALTOANCHICAYA,0.06238,2024-02-13
Embalse,AMANI,0.57084,2024-02-13
Embalse,BETANIA,0.73607,2024-02-13
Embalse,CALIMA1,0.73937,2024-02-13
Embalse,CHUZA,0.2606,2024-02-13
Embalse,EL QUIMBO,0.37004,2024-02-13
Embalse,ESMERALDA,0.47384,2024-02-13
Embalse,GUAVIO,0.34639,2024-02-13
Embalse,ITUANGO,0.04509,2024-02-13
Embalse,MIRAFLORES,0.47229,2024-02-13
Embalse,MUNA,0.63163,2024-02-13
Embalse,PENOL,0.59346,2024-02-13
Embalse,PLAYAS,0.85033,2024-02-13
Embalse,PORCE II,0.44941,2024-02-13
Embalse,PORCE III,0.42275,2024-02-13
Embalse,PRADO,0.44185,2024-02-13
Embalse,PUNCHINA,0.44171,2024-02-13
Embalse,RIOGRANDE2,0.53887,2024-02-13
Embalse,SALVAJINA,0.57843,2024-02-13
Embalse,SAN LORENZO,0.57297,2024-02-13
Embalse,TOPOCORO,0.52082,2024-02-13
Embalse,TRONERAS,0.59057,2024-02-13
Embalse,URRA1,0.68285,2024-02-13
Embalse,AGREGADO BOGOTA,0.58761,2024-02-14
Embalse,ALTOANCHICAYA,0.05833,2024-02-14
Embalse,AMANI,0.60735,2024-02-14
Embalse,BETANIA,0.71899,2024-02-14
Embalse,CALIMA1,0.72827,2024-02-14
Embalse,CHUZA,0.25826,2024-02-14
Embalse,EL QUIMBO,0.36723,2024-02-14
Embalse,ESMERALDA,0.46877,2024-02-14
Embalse,GUAVIO,0.32969,2024-02-14
Embalse,ITUANGO,0.04667,2024-02-14
Embalse,MIRAFLORES,0.46456,2024-02-14
Embalse,MUNA,0.57713,2024-02-14
Embalse,PENOL,0.58781,2024-02-14
Embalse,PLAYAS,0.85675,2024-02-14
Embalse,PORCE II,0.32471,2024-02-14
Embalse,PORCE III,0.56151,2024-02-14
Embalse,PRADO,0.43201,2024-02-14
Embalse,PUNCHINA,0.32923,2024-02-14
Embalse,RIOGRANDE2,0.52284,2024-02-14
Embalse,SALVAJINA,0.57104,2024-02-14
Embalse,SAN LORENZO,0.57489,2024-02-14
Embalse,TOPOCORO,0.51823,2024-02-14
Embalse,TRONERAS,0.48932,2024-02-14
Embalse,URRA1,0.67898,2024-02-14
Embalse,AGREGADO BOGOTA,0.58715,2024-02-15
Embalse,ALTOANCHICAYA,0.09201,2024-02-15
Embalse,AMANI,0.61708,2024-02-15
Embalse,BETANIA,0.7374,2024-02-15
Embalse,CALIMA1,0.71502,2024-02-15
Embalse,CHUZA,0.25597,2024-02-15
Embalse,EL QUIMBO,0.36355,2024-02-15
Embalse,ESMERALDA,0.4602,2024-02-15
Embalse,GUAVIO,0.31543,2024-02-15
Embalse,ITUANGO,0.04957,2024-02-15
Embalse,MIRAFLORES,0.4569,2024-02-15
Embalse,MUNA,0.61525,2024-02-15
Embalse,PENOL,0.58323,2024-02-15
Embalse,PLAYAS,0.86951,2024-02-15
Embalse,PORCE II,0.42026,2024-02-15
Embalse,PORCE III,0.47508,2024-02-15
Embalse,PRADO,0.4282,2024-02-15
Embalse,PUNCHINA,0.50842,2024-02-15
Embalse,RIOGRANDE2,0.50083,2024-02-15
Embalse,SALVAJINA,0.56165,2024-02-15
Embalse,SAN LORENZO,0.57303,2024-02-15
Embalse,TOPOCORO,0.50054,2024-02-15
Embalse,TRONERAS,0.38979,2024-02-15
Embalse,URRA1,0.67568,2024-02-15
Embalse,AGREGADO BOGOTA,0.58572,2024-02-16
Embalse,ALTOANCHICAYA,0.13038,2024-02-16
Embalse,AMANI,0.60676,2024-02-16
Embalse,BETANIA,0.74474,2024-02-16
Embalse,CALIMA1,0.70975,2024-02-16
Embalse,CHUZA,0.25428,2024-02-16
Embalse,EL QUIMBO,0.36568,2024-02-16
Embalse,ESMERALDA,0.45346,2024-02-16
Embalse,GUAVIO,0.30471,2024-02-16
Embalse,ITUANGO,0.0509,2024-02-16
Embalse,MIRAFLORES,0.45311,2024-02-16
Embalse,MUNA,0.56626,2024-02-16
Embalse,PENOL,0.57922,2024-02-16
Embalse,PLAYAS,0.7717,2024-02-16
Embalse,PORCE II,0.4882,2024-02-16
Embalse,PORCE III,0.39219,2024-02-16
Embalse,PRADO,0.42712,2024-02-16
Embalse,PUNCHINA,0.39253,2024-02-16
Embalse,RIOGRANDE2,0.50262,2024-02-16
Embalse,SALVAJINA,0.55208,2024-02-16
Embalse,SAN LORENZO,0.57823,2024-02-16
Embalse,TOPOCORO,0.49851,2024-02-16
Embalse,TRONERAS,0.22292,2024-02-16
Embalse,URRA1,0.67476,2024-02-16
Embalse,AGREGADO BOGOTA,0.58478,2024-02-17
Embalse,ALTOANCHICAYA,0.13101,2024-02-17
Embalse,AMANI,0.59341,2024-02-17
Embalse,BETANIA,0.77209,2024-02-17
Embalse,CALIMA1,0.69664,2024-02-17
Embalse,CHUZA,0.25299,2024-02-17
Embalse,EL QUIMBO,0.36035,2024-02-17
Embalse,ESMERALDA,0.45521,2024-02-17
Embalse,GUAVIO,0.29291,2024-02-17
Embalse,ITUANGO,0.05538,2024-02-17
Embalse,MIRAFLORES,0.45391,2024-02-17
Embalse,MUNA,0.42385,2024-02-17
Embalse,PENOL,0.57458,2024-02-17
Embalse,PLAYAS,0.69484,2024-02-17
Embalse,PORCE II,0.53957,2024-02-17
Embalse,PORCE III,0.27592,2024-02-17
Embalse,PRADO,0.42656,2024-02-17
Embalse,PUNCHINA,0.3347,2024-02-17
Embalse,RIOGRANDE2,0.4814,2024-02-17
Embalse,SALVAJINA,0.54231,2024-02-17
Embalse,SAN LORENZO,0.57804,2024-02-17
Embalse,TOPOCORO,0.49781,2024-02-17
Embalse,TRONERAS,0.29104,2024-02-17
Embalse,URRA1,0.67347,2024-02-17
Embalse,AGREGADO BOGOTA,0.58368,2024-02-18
Embalse,ALTOANCHICAYA,0.14473,2024-02-18
Embalse,AMANI,0.5718,2024-02-18
Embalse,BETANIA,0.79107,2024-02-18
Embalse,CALIMA1,0.69316,2024-02-18
Embalse,CHUZA,0.25097,2024-02-18
Embalse,EL QUIMBO,0.36397,2024-02-18
Embalse,ESMERALDA,0.45534,2024-02-18
Embalse,GUAVIO,0.27808,2024-02-18
Embalse,ITUANGO,0.0562,2024-02-18
Embalse,MIRAFLORES,0.45012,2024-02-18
Embalse,MUNA,0.44444,2024-02-18
Embalse,PENOL,0.56885,2024-02-18
Embalse,PLAYAS,0.74904,2024-02-18
Embalse,PORCE II,0.36062,2024-02-18
Embalse,PORCE III,0.41492,2024-02-18
Embalse,PRADO,0.42656,2024-02-18
Embalse,PUNCHINA,0.60041,2024-02-18
Embalse,RIOGRANDE2,0.48173,2024-02-18
Embalse,SALVAJINA,0.53485,2024-02-18
Embalse,SAN LORENZO,0.54523,2024-02-18
Embalse,TOPOCORO,0.48451,2024-02-18
Embalse,TRONERAS,0.38156,2024-02-18
Embalse,URRA1,0.67116,2024-02-18
Embalse,AGREGADO BOGOTA,0.58268,2024-02-19
Embalse,ALTOANCHICAYA,0.10699,2024-02-19
Embalse,AMANI,0.57357,2024-02-19
Embalse,BETANIA,0.7854,2024-02-19
Embalse,CALIMA1,0.67974,2024-02-19
Embalse,CHUZA,0.24392,2024-02-19
Embalse,EL QUIMBO,0.35462,2024-02-19
Embalse,ESMERALDA,0.45453,2024-02-19
Embalse,GUAVIO,0.26506,2024-02-19
Embalse,ITUANGO,0.05911,2024-02-19
Embalse,MIRAFLORES,0.44304,2024-02-19
Embalse,MUNA,0.42895,2024-02-19
Embalse,PENOL,0.56356,2024-02-19
Embalse,PLAYAS,0.67514,2024-02-19
Embalse,PORCE II,0.42692,2024-02-19
Embalse,PORCE III,0.31112,2024-02-19
Embalse,PRADO,0.41682,2024-02-19
Embalse,PUNCHINA,0.42987,2024-02-19
Embalse,RIOGRANDE2,0.4623,2024-02-19
Embalse,SALVAJINA,0.52694,2024-02-19
Embalse,SAN LORENZO,0.55068,2024-02-19
Embalse,TOPOCORO,0.47598,2024-02-19
Embalse,TRONERAS,0.49948,2024-02-19
Embalse,URRA1,0.66835,2024-02-19
Embalse,AGREGADO BOGOTA,0.58174,2024-02-20
Embalse,ALTOANCHICAYA,0.0446,2024-02-20
Embalse,AMANI,0.54515,2024-02-20
Embalse,BETANIA,0.79392,2024-02-20
Embalse,CALIMA1,0.66685,2024-02-20
Embalse,CHUZA,0.24184,2024-02-20
Embalse,EL QUIMBO,0.34725,2024-02-20
Embalse,ESMERALDA,0.44001,2024-02-20
Embalse,GUAVIO,0.25738,2024-02-20
Embalse,ITUANGO,0.05911,2024-02-20
Embalse,MIRAFLORES,0.43553,2024-02-20
Embalse,MUNA,0.47056,2024-02-20
Embalse,PENOL,0.55744,2024-02-20
Embalse,PLAYAS,0.68917,2024-02-20
Embalse,PORCE II,0.29015,2024-02-20
Embalse,PORCE III,0.45034,2024-02-20
Embalse,PRADO,0.40316,2024-02-20
Embalse,PUNCHINA,0.68306,2024-02-20
Embalse,RIOGRANDE2,0.46527,2024-02-20
Embalse,SALVAJINA,0.51761,2024-02-20
Embalse,SAN LORENZO,0.52938,2024-02-20
Embalse,TOPOCORO,0.45753,2024-02-20
Embalse,TRONERAS,0.36026,2024-02-20
Embalse,URRA1,0.66507,2024-02-20
Embalse,AGREGADO BOGOTA,0.58055,2024-02-21
Embalse,ALTOANCHICAYA,0.10792,2024-02-21
Embalse,AMANI,0.54511,2024-02-21
Embalse,BETANIA,0.77697,2024-02-21
Embalse,CALIMA1,0.65619,2024-02-21
Embalse,CHUZA,0.23962,2024-02-21
Embalse,EL QUIMBO,0.33994,2024-02-21
Embalse,ESMERALDA,0.43225,2024-02-21
Embalse,GUAVIO,0.24378,2024-02-21
Embalse,ITUANGO,0.06113,2024-02-21
Embalse,MIRAFLORES,0.42773,2024-02-21
Embalse,MUNA,0.5717,2024-02-21
Embalse,PENOL,0.55189,2024-02-21
Embalse,PLAYAS,0.61287,2024-02-21
Embalse,PORCE II,0.35268,2024-02-21
Embalse,PORCE III,0.34694,2024-02-21
Embalse,PRADO,0.38895,2024-02-21
Embalse,PUNCHINA,0.76161,2024-02-21
Embalse,RIOGRANDE2,0.44629,2024-02-21
Embalse,SALVAJINA,0.51296,2024-02-21
Embalse,SAN LORENZO,0.53526,2024-02-21
Embalse,TOPOCORO,0.44554,2024-02-21
Embalse,TRONERAS,0.47865,2024-02-21
Embalse,URRA1,0.66202,2024-02-21
Embalse,AGREGADO BOGOTA,0.57945,2024-02-22
Embalse,ALTOANCHICAYA,0.04866,2024-02-22
Embalse,AMANI,0.53793,2024-02-22
Embalse,BETANIA,0.77837,2024-02-22
Embalse,CALIMA1,0.64854,2024-02-22
Embalse,CHUZA,0.23727,2024-02-22
Embalse,EL QUIMBO,0.33806,2024-02-22
Embalse,ESMERALDA,0.41851,2024-02-22
Embalse,GUAVIO,0.24523,2024-02-22
Embalse,ITUANGO,0.05829,2024-02-22
Embalse,MIRAFLORES,0.42,2024-02-22
Embalse,MUNA,0.5717,2024-02-22
Embalse,PENOL,0.54647,2024-02-22
Embalse,PLAYAS,0.60987,2024-02-22
Embalse,PORCE II,0.43919,2024-02-22
Embalse,PORCE III,0.38374,2024-02-22
Embalse,PRADO,0.38073,2024-02-22
Embalse,PUNCHINA,0.75797,2024-02-22
Embalse,RIOGRANDE2,0.43011,2024-02-22
Embalse,SALVAJINA,0.50882,2024-02-22
Embalse,SAN LORENZO,0.51898,2024-02-22
Embalse,TOPOCORO,0.44886,2024-02-22
Embalse,TRONERAS,0.3349,2024-02-22
Embalse,URRA1,0.6583,2024-02-22
Embalse,AGREGADO BOGOTA,0.57836,2024-02-23
Embalse,ALTOANCHICAYA,0.09763,2024-02-23
Embalse,AMANI,0.54221,2024-02-23
Embalse,BETANIA,0.76654,2024-02-23
Embalse,CALIMA1,0.63924,2024-02-23
Embalse,CHUZA,0.23507,2024-02-23
Embalse,EL QUIMBO,0.3337,2024-02-23
Embalse,ESMERALDA,0.41122,2024-02-23
Embalse,GUAVIO,0.24636,2024-02-23
Embalse,ITUANGO,0.06207,2024-02-23
Embalse,MIRAFLORES,0.41234,2024-02-23
Embalse,MUNA,0.588,2024-02-23
Embalse,PENOL,0.54138,2024-02-23
Embalse,PLAYAS,0.51741,2024-02-23
Embalse,PORCE II,0.22874,2024-02-23
Embalse,PORCE III,0.55899,2024-02-23
Embalse,PRADO,0.37227,2024-02-23
Embalse,PUNCHINA,0.67464,2024-02-23
Embalse,RIOGRANDE2,0.43321,2024-02-23
Embalse,SALVAJINA,0.49769,2024-02-23
Embalse,SAN LORENZO,0.52535,2024-02-23
Embalse,TOPOCORO,0.44244,2024-02-23
Embalse,TRONERAS,0.19208,2024-02-23
Embalse,URRA1,0.65459,2024-02-23
Embalse,AGREGADO BOGOTA,0.57726,2024-02-24
Embalse,ALTOANCHICAYA,0.14847,2024-02-24
Embalse,AMANI,0.54653,2024-02-24
Embalse,BETANIA,0.74407,2024-02-24
Embalse,CALIMA1,0.62505,2024-02-24
Embalse,CHUZA,0.23274,2024-02-24
Embalse,EL QUIMBO,0.32751,2024-02-24
Embalse,ESMERALDA,0.40653,2024-02-24
Embalse,GUAVIO,0.24749,2024-02-24
Embalse,ITUANGO,0.06189,2024-02-24
Embalse,MIRAFLORES,0.40483,2024-02-24
Embalse,MUNA,0.53942,2024-02-24
Embalse,PENOL,0.53579,2024-02-24
Embalse,PLAYAS,0.4339,2024-02-24
Embalse,PORCE II,0.27317,2024-02-24
Embalse,PORCE III,0.45885,2024-02-24
Embalse,PRADO,0.37079,2024-02-24
Embalse,PUNCHINA,0.56239,2024-02-24
Embalse,RIOGRANDE2,0.43539,2024-02-24
Embalse,SALVAJINA,0.48499,2024-02-24
Embalse,SAN LORENZO,0.53173,2024-02-24
Embalse,TOPOCORO,0.43841,2024-02-24
Embalse,TRONERAS,0.32651,2024-02-24
Embalse,URRA1,0.65307,2024-02-24
Embalse,AGREGADO BOGOTA,0.57617,2024-02-25
Embalse,ALTOANCHICAYA,0.2252,2024-02-25
Embalse,AMANI,0.51879,2024-02-25
Embalse,BETANIA,0.69634,2024-02-25
Embalse,CALIMA1,0.61912,2024-02-25
Embalse,CHUZA,0.23041,2024-02-25
Embalse,EL QUIMBO,0.32751,2024-02-25
Embalse,ESMERALDA,0.40678,2024-02-25
Embalse,GUAVIO,0.24491,2024-02-25
Embalse,ITUANGO,0.0658,2024-02-25
Embalse,MIRAFLORES,0.39732,2024-02-25
Embalse,MUNA,0.55547,2024-02-25
Embalse,PENOL,0.53,2024-02-25
Embalse,PLAYAS,0.6717,2024-02-25
Embalse,PORCE II,0.32272,2024-02-25
Embalse,PORCE III,0.34797,2024-02-25
Embalse,PRADO,0.36885,2024-02-25
Embalse,PUNCHINA,0.58629,2024-02-25
Embalse,RIOGRANDE2,0.43632,2024-02-25
Embalse,SALVAJINA,0.47503,2024-02-25
Embalse,SAN LORENZO,0.51458,2024-02-25
