Municipios,año,Aguacate,Bananito,Banano,Borojó,Chontaduro,Citricos,Coco,Granadilla,Guana bana,Guayaba,Lulo,Mango,Maracuyá,Melón a,Melon b,Mora,Papaya,Piña,Pitaya,Tomate Arbol,Vid
Obando,2001,4.0,320.0,0.0,0.0,60.0,0.0,0.0,0.0,6.0,0.0,0.0,14.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Palmira,2001,9.0,59.0,0.0,0.0,58.0,0.0,0.0,0.0,1.0,30.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,12.0,4.0
Pradera,2001,4.0,51.0,0.0,0.0,31.0,0.0,0.0,0.0,34.0,32.0,15.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,12.0,0.0
Restrepo,2001,48.0,61.0,0.0,0.0,16.2,0.0,0.0,0.0,0.0,13.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,6.2,3.0,0.0
Riofrìo,2001,23.4,329.0,0.0,0.0,50.5,0.0,0.0,10.0,2.0,19.3,30.0,0.0,0.0,0.0,0.0,10.0,12.0,0.0,0.0,0.0,2.6
Roldanillo,2001,8.7,41.0,0.0,0.0,64.2,0.0,0.0,60.2,0.0,18.6,3.1,6.5,256.8,35.0,65.0,1.1,30.4,0.0,0.0,7.8,52.0
San Pedro,2001,11.0,69.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,4.0,8.0,4.0,4.5,0.0,0.0,11.0,1.0,0.0,0.0,3.0,0.0
Sevilla,2001,0.0,760.0,0.0,0.0,348.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Toro,2001,6.0,35.0,0.0,0.0,28.2,0.0,0.0,110.0,56.0,222.0,25.0,0.0,137.0,31.5,43.6,0.0,48.5,0.0,0.0,8.0,200.0
Trujillo,2001,7.0,115.0,0.0,0.0,11.0,0.0,0.0,120.0,0.0,0.0,40.0,0.0,0.0,9.0,9.0,300.0,0.0,0.0,5.0,3.5,0.0
Tuluà,2001,2.0,515.0,0.0,0.0,93.0,0.0,0.0,3.0,18.0,12.0,47.6,6.0,20.0,0.0,0.0,163.0,0.0,0.0,0.0,14.0,10.5
Ulloa,2001,30.5,6.0,0.0,0.0,177.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,4.0,0.0,0.0,0.0
Versalles,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,22.5,0.0,3.0,0.0,0.0,2.0,,0.0,0.0,6.0,0.0
Vijes,2001,6.0,9.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,19.0,36.8,7.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0
Yotoco,2001,153.0,15.0,0.0,0.0,7.0,0.0,0.0,2.0,4.0,19.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,5.0,0.0,0.0
Yumbo,2001,17.0,15.0,0.0,0.0,35.0,0.0,0.0,0.0,12.0,2.0,6.0,10.0,0.6,0.0,0.0,3.8,0.0,7.3,0.0,1.2,1.5
Zarzal,2001,0.0,0.0,0.0,0.0,146.3,0.0,0.0,0.0,3.0,14.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0
Municipios,año,Aguacate,Bananito,Banano,Borojó,Chontaduro,Citricos,Coco,Granadilla,Guana bana,Guayaba,Lulo,Mango,Maracuyá,Melón a,Melon b,Mora,Papaya,Piña,Pitaya,Tomate Arbol,Vid
Cali,2000,14.0,42.5,,,18.0,,,,6.0,,,5.0,,,,8.0,4.0,,,1.2,
Alcalà,2000,,,,,1.5,,,,,,4.5,,,,,2.0,,,,,
Andalucia,2000,4.0,29.0,,,11.3,,,196.0,5.0,332.0,70.0,,27.0,27.0,30.0,20.0,16.0,35.0,5.0,15.0,56.3
Ansermanuevo,2000,,90.0,127.0,605.0,,"3,127.0",190.0,,,7.0,,,,,,,,,,,
Argelia,2000,8.0,70.0,,,52.0,,,3.0,47.5,27.0,16.0,18.0,5.0,,,53.0,21.0,10.0,6.0,146.5,1.0
Bolivar,2000,25.0,460.0,,,402.0,,,2.5,50.0,6.5,19.5,,8.0,,,,8.0,,,,
Buenaventura,2000,265.0,150.0,,,889.5,,,,,,,,,,,,,,,,
Buga,2000,,,,,19.1,,,,,,,,,,,,,,,,
Bugalagrande,2000,,25.0,,,65.0,,,1.2,1.5,,,,,,,,,,,,
Caicedonia,2000,15.0,77.0,,12.0,75.0,29.0,,,,152.0,72.0,,12.0,,,,,285.0,,7.2,
Candelaria,2000,92.0,,,,12.0,,,,,22.0,20.0,,,,,13.5,,,3.0,,
Cartago,2000,32.0,7.0,,,11.0,,,4.0,,,2.0,,,,,30.0,,,,7.0,
Dagua,2000,,38.0,,,,,,1.3,,,10.0,,,,,4.3,,,,3.0,
Darièn,2000,,15.0,,,,,,,,,,,,,,,,,,,170.0
El Aguila,2000,,80.0,,,2.5,,,28.0,,4.0,70.0,,12.0,,,4.0,,2.0,,4.0,
El Cairo,2000,5.0,85.0,,,96.0,,,,11.0,7.0,15.0,10.0,5.0,,,40.0,2.0,14.0,,8.0,
El Cerrito,2000,,101.0,,,18.0,,,2.0,,3.0,15.0,,8.0,,,74.0,,,,50.0,230.0
El Dovio,2000,39.0,165.0,,,37.0,,,,12.5,22.0,18.0,,8.0,,,35.0,2.0,8.5,,8.0,60.0
Florida,2000,7.0,11.0,,,220.0,,,,5.0,15.0,11.0,,,,,74.0,,20.0,,,
Ginebra,2000,,31.0,,,10.0,,,,,33.7,11.0,,1.0,,,8.0,1.5,16.0,8.0,,
Guacarì,2000,,9.0,,,13.0,,,25.0,7.0,49.0,,10.0,240.0,51.9,59.6,,42.0,,,10.0,224.0
Jamundì,2000,,207.0,,,67.0,10.0,,,,,,,25.0,4.0,4.0,,,,,,3.0
La Cumbre,2000,3.0,215.0,,,60.0,,,,6.0,,,14.7,,,,,,,,,
La Uniòn,2000,9.0,80.0,,,63.0,,,,,15.0,2.0,,,,,,,64.0,,12.0,4.0
La Victoria,2000,4.0,51.0,,,31.0,,,,34.0,32.0,15.0,,,,,17.0,,,,12.0,
Obando,2000,50.0,63.0,,,17.0,,,0.0,,11.0,51.0,,,,,,,203.0,7.8,5.9,
Palmira,2000,22.4,252.0,,,45.0,,,7.0,2.0,19.3,20.0,,,,,12.5,8.0,,,,2.6
Pradera,2000,4.0,28.0,,,28.0,,,58.4,,12.0,7.5,6.5,180.0,35.3,36.0,6.1,14.0,,,15.0,23.1
Restrepo,2000,11.0,74.0,,,22.0,,,0.0,,4.0,8.0,4.0,3.5,,,14.0,4.0,7.0,,4.0,
Riofrìo,2000,,861.0,,,348.0,,,,,,,,,,,,,,,,
Roldanillo,2000,6.0,35.0,,,29.0,,,110.0,118.6,222.0,25.0,,152.0,28.0,25.3,,70.0,,,12.0,200.0
San Pedro,2000,7.0,120.0,,,13.0,,,56.0,,,35.0,,,,,300.0,,,5.0,3.5,
Sevilla,2000,2.0,513.0,,,85.0,,,,18.0,12.0,49.6,6.0,24.0,,,159.0,,,,21.0,8.5
Toro,2000,35.0,,,,177.2,,,,,,,,,,,,4.9,8.0,,,
Trujillo,2000,,,,,,,,60.0,,,45.5,,,,,,,,,,
Tuluà,2000,5.0,10.0,,,14.0,,,,3.0,19.0,,7.0,,,,,,45.0,,,
Ulloa,2000,160.0,30.0,,,40.0,,,2.0,5.0,19.0,4.0,0.0,0.0,,,,,4.0,4.5,,
Versalles,2000,15.0,14.0,,,32.0,,,,9.0,4.0,4.5,8.0,0.6,,,3.8,,6.0,,1.0,1.5
Vijes,2000,,,,,37.8,,,,,,,,,,,,,,,,4.0
Yotoco,2000,,,,,,,,,,,,,,,,,,,,,
Yumbo,2000,,,,,,,,,,,,,,,,,,,,,
Zarzal,2000,,,,,,,,,,,,,,,,,,,,,
